"","CD19/TCRgd:PE Cy7-A LOGICAL","CD38:APC H7-A LOGICAL","CD3:APC-A LOGICAL","CD4+CD20:PB-A LOGICAL","CD45:PO-A LOGICAL","CD56+IgK:PE-A LOGICAL","CD5:PerCP Cy5-5-A LOGICAL","CD8+IgL:FITC-A LOGICAL","FSC-A LINEAR","SSC-A Exp-SSC Low","Population ID (name)"
"52964",1779,2661,6713,928,5449,953,4756,6107,1886,1065,"CD8+CD4-"
"52969",1139,3291,7104,5907,5514,1762,5948,2281,1736,1307,"CD4+CD8-"
"52970",2034,5410,2013,1838,5529,5446,1300,3843,2195,1802,"CD56dim"
"52973",3577,2866,4087,4617,5285,3617,4179,4437,3858,7425,"Eosinophils"
"52975",2086,3100,6933,5793,5376,1985,5329,1537,1983,1095,"CD4+CD8-"
"52976",2224,3942,2349,2087,5550,5141,2222,3465,1989,1568,"CD56dim"
"52980",2207,4212,1747,4484,4575,4694,1878,4524,3299,3239,"Monocytes"
"52988",1723,1769,6963,5570,5221,1420,5509,1941,1514,1048,"CD4+CD8-"
"53003",2093,3157,6863,341,5318,1997,5478,6293,1480,1207,"CD8+CD4-"
"53005",2170,4076,2608,4681,4688,4494,1660,4238,3398,3186,"Monocytes"
"53009",838,2001,6634,2861,5633,698,5410,6268,1837,1328,"CD8+CD4-"
"53017",3131,4244,7017,5704,5302,2356,5691,3142,1719,886,"CD4+CD8-"
"53020",2776,1582,6417,1665,5557,3620,5384,6583,2162,1484,"CD8+CD4-"
"53022",2392,3568,2818,3390,4243,2163,2226,4162,3919,2122,"Monocytes"
"53026",5868,3862,2388,6196,5338,7339,0,3318,1763,1065,"Mature SIg Kappa"
"53039",1913,4589,1799,2425,5248,4944,2002,4967,1942,1342,"CD56dim"
"53042",6342,3243,2480,6414,5312,1513,1575,5059,1880,1158,"Mature SIg Lambda"
"53056",4518,3571,4591,4940,5111,3895,3794,4953,4296,7070,"Eosinophils"
"53058",2896,3537,7237,5790,5281,1536,5872,2162,1764,1167,"CD4+CD8-"
"53059",1697,1414,6770,5514,5224,1662,5614,2107,1543,881,"CD4+CD8-"
"53061",2081,2122,6669,2749,5572,1818,4920,5863,1858,1310,"CD8+CD4-"
"53072",1850,5002,2300,1510,5142,6160,2586,5127,2122,1675,"CD56bright"
"53073",2558,3600,6710,5837,5421,1673,6242,2376,1551,898,"CD4+CD8-"
"53078",1927,4536,1529,2467,5620,5406,2842,3274,2109,1734,"CD56dim"
"53080",5817,5247,993,6326,5290,6871,4135,2230,1760,775,"Mature SIg Kappa"
"53081",2491,4265,2569,4428,4640,4486,1697,4489,3413,3149,"Monocytes"
"53083",2219,3776,1459,4412,4732,4573,1889,4436,3748,2712,"Monocytes"
"53088",2035,5114,2280,2159,5197,5258,1876,2407,2038,1469,"CD56dim"
"53092",4183,3208,4163,4534,5247,3594,3171,4473,3974,6869,"Eosinophils"
"53093",1859,4613,1090,2412,5362,5389,2549,5520,2116,1523,"CD56dim"
"53099",1842,3673,6812,5616,5141,1561,5800,1646,1502,1057,"CD4+CD8-"
"53100",2467,2033,6747,1553,5359,1007,5773,6062,1395,912,"CD8+CD4-"
"53101",5775,3547,1778,6109,5008,6173,1034,2854,1462,1106,"Mature SIg Kappa"
"53102",2195,3649,1870,1961,5363,4855,1618,2749,1923,1183,"CD56dim"
"53103",1652,2248,7004,1224,5285,2433,5387,5970,1739,1169,"CD8+CD4-"
"53105",1428,3709,6848,5647,5172,1912,5894,1435,1464,793,"CD4+CD8-"
"53109",2132,2794,2543,4589,4536,4057,1426,3828,2381,2828,"Monocytes"
"53111",2309,3846,3903,4792,5527,3840,4205,4832,4144,6849,"Eosinophils"
"53113",1931,3444,6967,5830,5409,2075,5808,2765,1544,1051,"CD4+CD8-"
"53118",1815,3604,2535,4616,4493,4356,1891,4241,3121,2686,"Monocytes"
"53122",1049,2198,6942,5811,5491,1938,6290,2626,2213,1387,"CD4+CD8-"
"53128",3711,3321,3614,4430,5215,3503,3612,4458,4495,6792,"Eosinophils"
"53132",1888,3262,7177,5805,5387,1887,6025,2393,1639,1188,"CD4+CD8-"
"53136",1332,2900,6687,5753,5481,2047,5779,2778,2088,1302,"CD4+CD8-"
"53143",1851,4232,2651,3987,4797,4499,2687,4267,3570,2826,"Monocytes"
"53157",2087,4298,2781,4247,4542,4618,2395,4488,2661,3559,"Monocytes"
"53162",1212,2969,6588,1714,5605,1407,5239,6151,2144,1267,"CD8+CD4-"
"53165",2737,4216,7020,5746,5267,2018,5525,1781,1828,1302,"CD4+CD8-"
"53182",2426,4206,2174,4064,4452,4796,1962,4741,3110,3024,"Monocytes"
"53183",2150,2944,3872,4184,5140,3149,3317,4114,4027,6443,"Eosinophils"
"53184",4704,3284,4241,4732,5265,3831,3942,4633,4552,6989,"Eosinophils"
"53188",1854,3629,2611,4739,4829,4646,1646,4508,3223,2822,"Monocytes"
"53200",1397,3968,6983,5687,5067,1396,5490,2238,1439,660,"CD4+CD8-"
"53202",1898,5259,1486,2946,5259,6258,3299,2232,2055,1469,"CD56bright"
"53205",2089,1583,6748,1774,5341,2493,5527,6164,1401,892,"CD8+CD4-"
"53209",2003,4211,2550,3920,4749,4009,1915,4002,3409,3463,"Monocytes"
"53210",1660,2845,6763,5632,5133,1494,5263,2084,1336,1071,"CD4+CD8-"
"53213",3518,2517,3518,4448,5293,3653,3568,4126,5306,7871,"Eosinophils"
"53219",1822,4153,1651,4037,4243,4617,1893,4360,2498,2126,"Monocytes"
"53225",2273,3741,6896,5770,5362,1707,5290,2310,2032,1476,"CD4+CD8-"
"53231",2088,4909,1690,1953,5300,5078,1816,2804,2001,1531,"CD56dim"
"53235",2718,2728,7011,759,5471,616,5596,6198,1457,1001,"CD8+CD4-"
"53243",3383,3075,3741,4319,5216,3225,3292,4369,4269,6329,"Eosinophils"
"53247",1857,3325,6992,5732,5293,2053,5440,2117,1589,1106,"CD4+CD8-"
"53249",5904,3369,1407,6093,5426,1522,1932,6808,1660,923,"Mature SIg Lambda"
"53251",2181,5090,1418,2193,5288,5377,2013,3916,2195,1698,"CD56dim"
"53252",1970,4866,2300,2007,5325,5398,2116,2861,1926,1575,"CD56dim"
"53255",2394,4196,2713,4388,4616,4476,2227,4440,3210,3052,"Monocytes"
"53262",2187,2466,7298,5824,5476,1474,5625,1495,1527,923,"CD4+CD8-"
"53268",2174,4432,1883,4547,5060,5214,1891,4900,3332,2943,"Monocytes"
"53270",1720,5636,1387,1588,5561,5275,1602,4445,2245,1442,"CD56dim"
"53279",2146,3732,2692,4517,4549,4152,2614,4209,2051,2966,"Monocytes"
"53280",6451,2231,1530,6364,5424,1516,1704,6345,1994,1366,"Mature SIg Lambda"
"53282",1728,4215,1249,4028,4555,4001,2515,3998,2505,3157,"Monocytes"
"53286",3537,2307,6876,5736,5422,1318,5697,2345,1889,1177,"CD4+CD8-"
"53287",3161,3572,6995,5557,5143,1469,5322,2327,1440,767,"CD4+CD8-"
"53297",2388,3264,4704,3467,3931,6513,3214,6874,1732,3178,"Monocytes"
"53298",2171,5173,1699,1225,5391,5046,1255,3465,2128,1288,"CD56dim"
"53300",2137,4202,1272,4378,4688,4566,2445,4437,2883,2492,"Monocytes"
"53302",2329,3859,2009,4573,4619,4781,1368,4622,3259,2656,"Monocytes"
"53308",2693,1682,6745,1003,5521,1294,5765,6375,1617,1264,"CD8+CD4-"
"53309",1864,4269,1663,4299,4885,4083,2443,4116,2370,2605,"Monocytes"
"53312",2457,1585,6913,1259,5411,1824,5844,6246,1775,1312,"CD8+CD4-"
"53328",1864,1845,6650,2271,5296,470,4738,6190,1847,1139,"CD8+CD4-"
"53331",1845,4325,3187,4267,4844,4434,2687,4271,2845,2645,"Monocytes"
"53332",1712,2483,6696,2050,5706,700,5416,6316,2076,1288,"CD8+CD4-"
"53334",2731,2691,6787,1865,5417,2390,5128,6197,2125,1384,"CD8+CD4-"
"53335",2967,3368,6896,2518,5433,2838,5967,6218,1936,1390,"CD8+CD4-"
"53341",1856,4005,1659,4792,5003,4740,2597,4683,3324,2369,"Monocytes"
"53343",1518,3151,6684,610,5570,962,5560,6434,2333,1450,"CD8+CD4-"
"53344",1790,2493,6630,5564,5234,1721,3376,2911,1907,1010,"CD4+CD8-"
"53346",2304,4004,2776,4724,5188,4631,1926,4391,3811,3218,"Monocytes"
"53362",5912,3267,1138,6252,5386,5462,3487,2661,1659,1037,"Mature SIg Kappa"
"53363",2643,2006,7010,0,5391,1804,5771,6224,1805,1106,"CD8+CD4-"
"53367",2225,4396,1427,4220,4615,4543,2591,4304,3116,2824,"Monocytes"
"53385",1070,2263,6740,984,5359,666,5729,6051,1188,1150,"CD8+CD4-"
"53387",2101,3205,6490,5873,5429,2293,6300,2708,1894,1253,"CD4+CD8-"
"53391",1880,3655,1539,4250,4448,4556,2066,4472,2648,2822,"Monocytes"
"53398",1660,3538,6576,5792,5474,1666,6402,2148,1438,937,"CD4+CD8-"
"53402",1578,5042,7182,5873,5229,967,5710,1884,2084,1363,"CD4+CD8-"
"53404",6511,2599,1719,6549,4950,6644,1924,3003,1711,895,"Mature SIg Kappa"
"53410",909,3628,6928,1858,5541,1008,5997,6392,1651,1210,"CD8+CD4-"
"53414",2614,2623,6863,5750,5424,1114,6447,2418,1973,1128,"CD4+CD8-"
"53426",2145,4340,2545,4284,4732,4810,2696,4557,3339,2956,"Monocytes"
"53427",2324,4623,1081,1723,5559,5299,2421,3912,1926,1640,"CD56dim"
"53440",2720,3579,6686,5542,5240,1366,6217,1549,1489,1043,"CD4+CD8-"
"53458",6150,2238,2683,5970,4968,6257,519,2575,1836,1093,"Mature SIg Kappa"
"53460",1776,3843,7215,5812,5408,1949,5955,1613,1668,1191,"CD4+CD8-"
"53461",6033,3133,2620,6305,5296,3055,2040,5945,1525,813,"Mature SIg Lambda"
"53491",2021,2665,6684,752,5421,722,4793,6088,2009,1320,"CD8+CD4-"
"53494",1581,2324,6767,1723,5515,52,4800,6218,1861,1101,"CD8+CD4-"
"53495",2267,1759,6662,5844,5403,904,6174,2981,1623,1106,"CD4+CD8-"
"53497",3060,1788,3561,4344,5133,3225,3193,4089,4225,7937,"Eosinophils"
"53498",2357,4148,1723,4324,4725,4471,2048,4522,3480,3084,"Monocytes"
"53505",2155,3731,1910,2236,5180,4955,1166,3479,1765,1421,"CD56dim"
"53506",2211,1316,7056,5733,5542,1234,4462,2081,2034,1199,"CD4+CD8-"
"53511",2040,4776,1923,746,5370,5519,3204,4971,2169,1557,"CD56dim"
"53512",1507,3702,7058,5747,5346,1660,5519,1799,1792,1234,"CD4+CD8-"
"53513",1637,4009,6885,1615,5317,2299,5955,6199,1371,971,"CD8+CD4-"
"53515",2625,1466,6836,1631,5494,2564,5197,6351,1521,943,"CD8+CD4-"
"53527",5744,2143,1316,6040,5368,1994,4146,5723,1649,850,"Mature SIg Lambda"
"53530",2172,4246,3241,4477,4514,4364,2845,4204,3184,2798,"Monocytes"
"53540",2002,3849,1550,1852,5390,4941,1301,5176,1891,1299,"CD56dim"
"53543",1897,4315,6685,5840,5520,1831,6258,3151,1402,912,"CD4+CD8-"
"53545",1758,4182,7036,5816,5493,1889,5967,1742,1373,855,"CD4+CD8-"
"53548",1745,3866,7083,5962,5442,2059,5854,1937,1837,1210,"CD4+CD8-"
"53556",2061,3737,7022,2339,5385,516,5898,6258,1552,892,"CD8+CD4-"
"53566",2420,2743,4137,4143,5221,3527,3182,4142,5014,7396,"Eosinophils"
"53570",2329,3122,2046,2014,5440,5030,2077,3149,1611,1562,"CD56dim"
"53572",1196,3171,6924,1636,5473,1138,5894,6269,1717,1068,"CD8+CD4-"
"53576",3417,3385,4465,4539,5228,4013,4219,4782,4452,6728,"Eosinophils"
"53588",2568,1306,7081,688,5387,1523,5814,6270,1778,1248,"CD8+CD4-"
"53596",2576,3143,7073,1603,5352,1537,5504,6036,1801,1164,"CD8+CD4-"
"53600",6000,2870,2156,6542,5123,6113,2328,2704,1504,929,"Mature SIg Kappa"
"53612",1609,3724,6831,1812,5272,2400,5659,6329,1795,1379,"CD8+CD4-"
"53622",1837,4379,7251,1227,5436,2282,5484,6237,1570,1059,"CD8+CD4-"
"53637",2148,2310,1477,1500,5242,5699,530,4674,1990,1164,"CD56dim"
"53643",2159,2707,7002,5577,5412,1833,5642,2055,1610,1012,"CD4+CD8-"
"53645",1361,1240,7213,5810,5383,1685,5720,2412,2026,1398,"CD4+CD8-"
"53656",6050,4465,3206,6415,5068,2748,2649,6036,1444,996,"Mature SIg Lambda"
"53658",2037,3450,2320,4296,4871,3720,2015,3962,2928,1896,"Monocytes"
"53662",2793,4014,6719,1454,5400,1272,5482,6227,1670,1183,"CD8+CD4-"
"53665",2482,3444,2244,3787,4312,4021,2403,4472,3646,3935,"Monocytes"
"53669",2365,4395,1483,2549,5402,4862,1946,5316,2055,1632,"CD56dim"
"53673",2376,3108,2194,2756,5214,4385,1559,3835,1785,1347,"CD56dim"
"53675",1828,2471,6968,1394,5223,1143,5434,6208,1802,1136,"CD8+CD4-"
"53677",2005,5554,2815,1575,5431,5359,1795,3317,2202,1781,"CD56dim"
"53684",2069,3197,7113,5674,5220,859,6173,2221,1557,914,"CD4+CD8-"
"53688",3080,2337,6630,1986,5479,2674,6050,6016,1783,1104,"CD8+CD4-"
"53691",5939,3560,3462,5107,5274,1832,1604,5640,1307,931,"Mature SIg Lambda"
"53699",1801,3437,2354,4531,5130,4511,2567,4399,3162,2349,"Monocytes"
"53701",2452,4582,2245,4069,4783,5216,2593,5062,2953,3508,"Monocytes"
"53702",2570,3656,6930,2531,5431,2425,5706,6173,1766,1387,"CD8+CD4-"
"53709",3514,2334,4107,4509,5320,3810,3463,4405,3515,6869,"Eosinophils"
"53711",2274,1731,6799,1134,5482,1685,5559,6110,1938,1288,"CD8+CD4-"
"53714",2374,5509,1031,1157,5520,5054,1286,3689,2342,1726,"CD56dim"
"53722",1872,3708,2338,4453,4774,4512,2119,4209,3244,3170,"Monocytes"
"53723",2051,4779,3297,3444,4853,4616,1855,4609,3569,3282,"Monocytes"
"53728",1936,3312,2768,1820,5157,4799,2246,4314,1921,1199,"CD56dim"
"53729",2090,2896,1820,4351,4662,4698,2310,4418,3174,2771,"Monocytes"
"53733",2062,3162,6763,5713,5328,1010,6160,1268,2043,1046,"CD4+CD8-"
"53736",2172,4629,1665,3935,4567,5107,2410,4855,3479,3859,"Monocytes"
"53740",2256,2806,7241,5848,5359,650,5726,2621,1698,1259,"CD4+CD8-"
"53746",1716,4691,3075,4543,4927,4824,2565,4791,3488,3202,"Monocytes"
"53747",1502,3644,6693,5642,5201,574,5012,2591,1490,827,"CD4+CD8-"
"53751",2263,5780,1451,2102,5369,4814,1861,4146,2051,1536,"CD56dim"
"53757",2298,2948,3040,3570,4035,2648,2616,3556,3054,2756,"Monocytes"
"53761",2646,2806,3229,4515,5193,3684,3524,4450,4290,6788,"Eosinophils"
"53762",2065,4190,884,1021,5327,4548,1911,3920,2053,1466,"CD56dim"
"53766",1991,5247,1569,2120,5513,4555,2052,5035,1998,1387,"CD56dim"
"53768",1763,4611,2503,4119,4659,4704,1995,4500,3228,2708,"Monocytes"
"53770",1039,3164,6604,5747,5414,2031,5897,1867,1671,968,"CD4+CD8-"
"53781",2057,3624,7176,5709,5332,1836,5531,2756,1688,1012,"CD4+CD8-"
"53794",2794,3864,7247,5711,5289,1434,5518,2641,1924,1134,"CD4+CD8-"
"53797",1656,2932,6599,2939,5589,943,5016,2695,2137,1269,"TCRgd-"
"53801",2602,3335,6865,5660,5385,1843,5698,1975,1820,1371,"CD4+CD8-"
"53808",2533,4279,2339,4676,5003,5332,2406,5111,3742,2431,"Monocytes"
"53810",2208,2111,6676,5372,5198,1175,5636,2474,1442,875,"CD4+CD8-"
"53812",2236,1629,6718,1592,5656,76,4117,6488,2161,1366,"CD8+CD4-"
"53822",1879,4146,2139,4569,4869,3965,2196,4172,3446,2676,"Monocytes"
"53826",2618,3650,1756,2312,5175,5325,1697,2908,2263,1326,"CD56dim"
"53827",2227,4158,2642,4337,4887,4735,1837,4605,3505,3133,"Monocytes"
"53830",2995,2548,6767,5522,5321,1855,5766,2269,1405,1150,"CD4+CD8-"
"53833",5706,3497,2411,6331,5443,6776,1748,3144,1765,962,"Mature SIg Kappa"
"53838",2082,4907,760,2002,5367,4984,1140,2777,1941,1434,"CD56dim"
"53848",6261,2681,2572,6278,5190,6499,854,3417,1560,847,"Mature SIg Kappa"
"53874",2360,5232,2391,1949,5270,4687,2279,4335,1877,1534,"CD56dim"
"53875",2251,2387,6966,5954,5566,1932,6055,2200,2036,1328,"CD4+CD8-"
"53881",2569,3773,7088,5781,5423,1665,6232,2330,1370,1207,"CD4+CD8-"
"53885",6159,2539,2240,6101,5233,2555,2180,5401,1706,929,"Mature SIg Lambda"
"53888",1998,3656,1969,4628,4675,4315,2710,4137,3248,2645,"Monocytes"
"53890",2656,4007,6947,5649,5378,1772,5445,2644,1329,830,"CD4+CD8-"
"53897",2355,2132,2736,1625,5206,4602,2705,3497,2003,1479,"CD56dim"
"53898",1703,2584,6682,5645,5120,1700,5384,2108,1700,1021,"CD4+CD8-"
"53902",645,3746,6659,5639,5393,1592,6262,2583,1743,1068,"CD4+CD8-"
"53907",2709,2276,6655,2268,5533,3462,4867,6055,2215,1678,"CD8+CD4-"
"53914",2505,1746,7047,1721,5708,3312,4942,5533,1879,1611,"CD8+CD4-"
"53918",2804,3812,6970,5748,5431,1396,6083,2538,1586,1202,"CD4+CD8-"
"53923",2165,3735,2390,4362,4543,4046,2549,3966,3150,2616,"Monocytes"
"53930",2289,1638,6769,1679,5629,2583,4650,5879,1750,1051,"CD8+CD4-"
"53931",1802,5321,1429,1591,5220,5397,1102,3615,1829,1408,"CD56dim"
"53935",2258,4371,1105,4268,4947,4918,1770,4549,3381,2465,"Monocytes"
"53936",2062,5487,720,2275,5476,3958,2317,3615,1971,1510,"CD56dim"
"53942",5466,2019,2539,5851,4756,2986,1575,5772,1245,611,"Mature SIg Lambda"
"53949",6281,2367,1490,6540,5292,6587,2602,2693,1992,1253,"Mature SIg Kappa"
"53953",2219,2143,6954,4205,5663,2020,5129,6551,2189,1360,"CD8+CD4-"
"53959",1715,2384,6786,1994,5145,2446,5245,5944,975,732,"CD8+CD4-"
"53964",1833,4205,2592,4696,4949,4785,2044,4349,3332,2870,"Monocytes"
"53965",1482,1682,6803,5821,5359,1315,5368,2936,1798,1147,"CD4+CD8-"
"53972",1259,2727,6628,1228,5504,964,5526,6466,1421,912,"CD8+CD4-"
"53975",1607,2912,7033,2525,5511,3296,5789,6428,1780,1213,"CD8+CD4-"
"53985",1815,4269,1765,4607,5009,4862,2095,4675,3362,2552,"Monocytes"
"54000",2752,1532,7058,5914,5244,1600,5639,2713,1636,971,"CD4+CD8-"
"54005",1880,3443,1186,1828,5431,5081,2161,3816,2182,1754,"CD56dim"
"54012",2261,4017,1547,4227,4607,4490,1951,4185,3059,2326,"Monocytes"
"54020",1854,3515,6857,5763,5362,1380,5127,1992,1795,998,"CD4+CD8-"
"54023",1911,3730,7054,5613,5210,1975,5985,2248,1557,1004,"CD4+CD8-"
"54028",3238,2520,3670,4320,5246,3643,3868,4284,4106,7061,"Eosinophils"
"54033",1852,5320,2325,1943,5503,5342,1864,3209,2105,1928,"CD56dim"
"54037",1822,5264,1535,1914,5419,4619,2366,3272,2139,1461,"CD56dim"
"54044",3432,3426,6912,5693,5445,1496,5589,2831,1714,1221,"CD4+CD8-"
"54051",2655,3700,7272,5721,5206,2931,5995,3213,1793,1358,"CD4+CD8-"
"54054",2599,3839,7254,5857,5286,1136,5491,1558,1602,1037,"CD4+CD8-"
"54055",1685,3890,6554,2009,5604,1513,4559,4687,1976,1169,"TCRgd-"
"54066",2008,4095,1373,4614,4436,4401,1722,4222,2972,2621,"Monocytes"
"54067",6089,3321,1930,6104,5171,2402,2172,5706,1724,998,"Mature SIg Lambda"
"54072",5328,2682,2573,5939,5147,5207,999,2746,1449,787,"Mature SIg Kappa"
"54079",3520,2949,3541,4588,5236,3345,3865,4466,4099,6980,"Eosinophils"
"54081",1415,2798,6635,2060,5419,677,4750,6192,1676,906,"CD8+CD4-"
"54085",2441,5203,2188,1980,5226,5196,1300,3487,2074,1521,"CD56dim"
"54091",3381,3213,4230,4747,5415,3880,4182,4613,3209,7639,"Eosinophils"
"54096",1892,3906,1733,2120,5278,4367,2094,3012,1913,1323,"CD56dim"
"54097",1537,5057,7072,1788,5400,1326,5889,6429,1873,1344,"CD8+CD4-"
"54100",1835,3859,1858,4032,4630,4389,1725,4169,2121,3042,"Monocytes"
"54102",2384,3652,6795,5990,5439,2006,5909,1694,1717,987,"CD4+CD8-"
"54103",1674,3946,7001,5718,5315,1257,5528,2569,1678,1010,"CD4+CD8-"
"54106",2186,2024,6951,2382,5609,4407,5222,5242,2219,1487,"TCRgd-"
"54107",2112,4908,1697,1805,5596,5187,2475,3439,2201,1734,"CD56dim"
"54110",2211,3802,1795,2214,5353,4826,1325,4284,2354,1458,"CD56dim"
"54111",1970,4284,1659,3859,4807,4217,2256,4166,3005,2632,"Monocytes"
"54116",2879,1564,7163,1762,5513,1791,5939,6378,1834,1390,"CD8+CD4-"
"54120",1832,2140,1514,2348,5383,4395,1790,3640,1872,1596,"CD56dim"
"54122",2200,4700,2805,2519,5466,5294,2075,4199,2298,1366,"CD56dim"
"54128",6184,4557,1695,6587,5115,6825,4055,3009,1841,909,"Mature SIg Kappa"
"54131",2142,4190,2069,4152,4571,4165,1849,3848,2864,2985,"Monocytes"
"54133",2631,1673,6677,2155,5515,561,4757,5769,1987,1310,"CD8+CD4-"
"54137",2036,3912,1597,3492,4621,4292,2449,4319,3028,3058,"Monocytes"
"54138",1629,2683,6693,1125,5452,1832,4487,6479,1949,1226,"CD8+CD4-"
"54142",2646,3038,6753,5832,5432,1248,5774,2601,1952,1267,"CD4+CD8-"
"54148",2629,5619,2666,1702,5300,6655,1322,3417,2216,1962,"CD56bright"
"54160",1897,3786,7079,5740,5560,1108,6107,1915,1543,1035,"CD4+CD8-"
"54163",3119,4004,6868,5920,5478,1110,6512,2579,2006,1272,"CD4+CD8-"
"54173",1970,2025,2034,2010,5332,4675,1864,3337,1896,1455,"CD56dim"
"54175",2890,2881,3612,4420,5440,3543,3743,4454,4545,6896,"Eosinophils"
"54177",1655,2274,6967,5597,5368,1244,5926,2003,1545,987,"CD4+CD8-"
"54179",2038,4235,2502,3123,4344,4390,1941,4209,2918,3170,"Monocytes"
"54180",1769,2469,6470,5696,5287,1894,5479,1893,1628,993,"CD4+CD8-"
"54181",1813,1456,7056,5784,5398,1663,6052,2737,1286,1057,"CD4+CD8-"
"54182",1508,3025,6717,656,5547,162,5619,6466,2115,1534,"CD8+CD4-"
"54186",2093,3235,1620,4479,4658,4055,2364,3993,2859,3111,"Monocytes"
"54190",5622,3090,2102,6163,5538,2107,1748,6588,1892,1328,"Mature SIg Lambda"
"54196",2137,2748,6888,5764,5411,1706,6417,2062,1904,1112,"CD4+CD8-"
"54201",2235,4666,2613,3413,4892,4459,1899,4332,3355,3734,"Monocytes"
"54202",1331,3231,6425,5555,5275,1458,5771,2156,1526,943,"CD4+CD8-"
"54208",2262,743,6759,150,5591,1786,4135,6022,1978,1175,"CD8+CD4-"
"54211",2278,4575,3011,4076,4938,4823,1821,4631,3432,3052,"Monocytes"
"54215",2997,4872,6680,689,5711,2095,6174,6463,1983,1259,"CD8+CD4-"
"54231",2202,4621,2591,4204,4389,4507,2519,4384,2803,3115,"Monocytes"
"54235",1726,3156,7062,5802,5314,1094,5627,2490,1779,1057,"CD4+CD8-"
"54240",1694,3978,1722,4396,4991,3885,2886,3912,2742,2195,"Monocytes"
"54241",2348,5011,2953,1354,5488,4498,2045,3538,2203,1683,"CD56dim"
"54255",2381,2796,2288,1965,5444,4838,2240,4697,2124,1650,"CD56dim"
"54260",2025,4686,1844,4309,4845,5072,1902,4851,3174,2902,"Monocytes"
"54261",2329,4338,2046,2065,5263,5245,2712,4532,1873,1534,"CD56dim"
"54270",1937,2749,7111,683,5630,2144,5941,6441,1801,1269,"CD8+CD4-"
"54278",2574,4408,2579,2185,5372,4727,2576,2538,1996,1487,"CD56dim"
"54300",2512,4294,2739,3875,4599,4560,1989,4449,3199,2879,"Monocytes"
"54306",1883,4184,2585,3993,4632,4724,2671,4533,3003,2665,"Monocytes"
"54308",2146,3486,2348,3993,4364,4210,2511,3992,2916,2734,"Monocytes"
"54312",2041,3221,3150,4795,5150,4162,2768,4086,3478,2673,"Monocytes"
"54316",2911,4890,6982,5379,5286,1995,5971,2402,1630,934,"CD4+CD8-"
"54321",2157,3377,6850,5706,5283,2094,5884,2195,1640,1084,"CD4+CD8-"
"54340",2341,4617,1693,2945,5241,5324,1013,3217,1967,1458,"CD56dim"
"54342",1658,3620,6696,412,5389,1716,5666,5894,2087,1126,"CD8+CD4-"
"54348",2025,3481,2603,4152,4786,5035,2013,4797,2765,2902,"Monocytes"
"54351",2384,5547,895,1074,5410,5321,1026,4204,1927,1526,"CD56dim"
"54355",6097,3417,2267,6037,5182,2131,2008,5275,1922,1010,"Mature SIg Lambda"
"54374",2266,4819,1771,1432,5355,5216,2356,3245,1855,1360,"CD56dim"
"54375",3161,2838,6888,5798,5439,2272,5887,2928,1724,1251,"CD4+CD8-"
"54387",1851,4136,2494,4925,4837,4402,2840,4151,3086,2933,"Monocytes"
"54391",1833,4277,1491,1671,5391,4218,2239,2489,1821,1251,"CD56dim"
"54393",2368,1655,6594,5204,5037,1163,4967,2147,1399,675,"CD4+CD8-"
"54394",2209,4204,6897,5663,5415,1794,5443,1695,1260,689,"CD4+CD8-"
"54396",2375,3375,7116,447,5318,1475,5886,6387,1408,1026,"CD8+CD4-"
"54397",1413,3305,6583,2091,5625,1960,4714,6316,1995,1376,"CD8+CD4-"
"54399",1796,2692,6776,1420,5469,1624,4885,6397,1999,1358,"CD8+CD4-"
"54409",1481,2651,6747,1896,5071,1178,5278,5408,1501,886,"TCRgd-"
"54418",2128,4485,6947,5678,5321,1389,5935,2599,1718,1037,"CD4+CD8-"
"54423",1632,2315,6803,5997,5253,1728,5333,1888,2144,1360,"CD4+CD8-"
"54424",1666,3872,1896,4556,4687,4734,2808,4528,3366,2537,"Monocytes"
"54430",2586,2405,7179,5985,5521,1753,5622,2122,1595,1059,"CD4+CD8-"
"54440",6173,3824,2774,6235,5411,6108,4302,3424,1679,1051,"Mature SIg Kappa"
"54450",1904,637,6901,574,5722,2183,4984,6487,1911,1065,"CD8+CD4-"
"54457",1912,4957,1632,936,5487,4809,1840,4005,2136,1529,"CD56dim"
"54458",1971,5317,1460,1238,5457,4895,2349,3465,2209,1562,"CD56dim"
"54466",5691,2789,2772,6383,5098,5689,2286,2955,2231,1112,"Mature SIg Kappa"
"54469",2110,4425,2143,1954,5355,4997,1364,4254,1951,1421,"CD56dim"
"54470",2090,3437,1702,1319,5554,5150,1648,3407,2281,1513,"CD56dim"
"54473",2779,3884,3591,4560,5121,3468,3618,4450,4269,6782,"Eosinophils"
"54476",2657,2047,6708,2305,5537,2692,5065,6363,1964,1363,"CD8+CD4-"
"54486",1941,4919,1545,1861,5436,5635,2150,4148,2043,1421,"CD56dim"
"54490",2369,4317,2852,4523,4674,3713,2359,4114,1859,3194,"Monocytes"
"54491",2597,2849,3846,4166,5159,3407,3424,4105,4100,7148,"Eosinophils"
"54493",2243,2839,3025,2953,4067,1881,2228,3766,3348,3278,"Monocytes"
"54494",1523,2361,6359,5954,5476,1432,5714,2784,2071,1087,"CD4+CD8-"
"54495",1420,3965,6957,5842,5373,2407,5236,2723,1199,807,"CD4+CD8-"
"54505",2192,2699,3332,4283,5094,3083,3356,4097,3655,6772,"Eosinophils"
