"","CD19/TCRgd:PE Cy7-A LOGICAL","CD4+CD20:PB-A LOGICAL","CD3:APC-A LOGICAL","CD38:APC H7-A LOGICAL","CD45:PO-A LOGICAL","CD5:PerCP Cy5-5-A LOGICAL","CD56+IgK:PE-A LOGICAL","CD8+IgL:FITC-A LOGICAL","FSC-A LINEAR","SSC-A Exp-SSC Low","Population ID (name)"
"121415",4188,2461,2388,4759,3444,3166,1782,2525,1223,537,"Mature SIg Kappa"
"121422",2398,4861,7068,5465,5453,1705,6916,2532,1661,1072,"CD4+CD8-"
"121425",1845,4677,7394,5607,5246,2285,6195,1916,1703,1258,"CD4+CD8-"
"121427",2485,2780,6927,5484,5313,1024,6133,2367,1703,591,"CD4+CD8-"
"121429",2380,5647,608,3226,5459,5183,1091,5153,1825,1430,"CD56dim"
"121430",1444,4402,7100,5683,5446,1588,6457,2294,1472,1094,"CD4+CD8-"
"121431",1327,1929,7066,5609,5354,1987,7064,2481,2088,1351,"CD4+CD8-"
"121432",1146,2617,6881,5708,5601,1393,6859,2764,2168,1513,"CD4+CD8-"
"121434",2371,2917,7213,5536,5359,2554,6364,1239,1582,1013,"CD4+CD8-"
"121436",1858,5359,1309,4055,5246,4423,3718,4680,2496,3189,"Monocytes"
"121437",1418,2856,6704,5536,5647,1755,6774,986,1356,1159,"CD4+CD8-"
"121445",3250,4700,7344,5559,5397,1647,6172,1542,1573,1100,"CD4+CD8-"
"121446",2404,2175,6944,5965,5805,1504,5869,2778,1994,1478,"CD4+CD8-"
"121450",1199,3201,7030,5578,5255,1731,6227,1779,1413,841,"CD4+CD8-"
"121453",2465,3325,3512,4217,5420,3192,3485,4013,5224,7125,"Eosinophils"
"121456",933,2270,6899,5560,5299,1766,6757,2370,1984,1150,"CD4+CD8-"
"121457",3393,3797,6950,5467,5227,1864,6105,3104,1489,1064,"CD4+CD8-"
"121463",1361,3503,6885,5312,5269,2052,5249,2547,1839,898,"CD4+CD8-"
"121464",907,5186,7290,5549,5306,2025,6348,2390,1649,1078,"CD4+CD8-"
"121465",5423,2702,2967,5392,4801,4468,1572,1984,1115,648,"Mature SIg Kappa"
"121466",2960,5017,6918,5424,5136,1704,5737,2578,1347,919,"CD4+CD8-"
"121468",2350,4860,7202,5653,5384,1909,5860,2275,1816,1253,"CD4+CD8-"
"121469",1723,4460,6884,801,5503,1559,6118,6173,1892,1198,"CD8+CD4-"
"121473",2291,2957,7484,5850,5467,1830,6239,662,1506,1086,"CD4+CD8-"
"121475",2317,4092,2064,4670,5444,3727,2001,4837,2918,2985,"Monocytes"
"121478",5954,4395,3539,5980,5094,5572,2833,3208,2153,1861,"Mature SIg Kappa"
"121479",2002,2704,6589,5264,4845,1983,5953,937,1773,759,"CD4+CD8-"
"121485",1887,3229,7493,5751,5442,2024,6430,2694,1583,1069,"CD4+CD8-"
"121488",1697,3276,7161,5779,5556,1439,5895,1403,1632,1164,"CD4+CD8-"
"121492",1423,2896,7012,5847,5783,2131,6768,2522,2142,1626,"CD4+CD8-"
"121497",2281,4151,7171,5699,5287,2317,6010,3706,1691,1203,"CD4+CD8-"
"121504",1654,2668,6404,1893,5550,4490,5083,6394,2160,1441,"CD8+CD4-"
"121512",2689,3532,6796,617,5485,2623,6152,6224,1544,823,"CD8+CD4-"
"121518",6078,4517,2651,6490,5375,4973,3485,1610,1461,1198,"Mature SIg Kappa"
"121521",5725,3893,3955,5670,4823,4024,4268,2380,1710,756,"Mature SIg Kappa"
"121525",1389,2137,6588,4367,5697,2780,6278,6226,1920,1569,"CD8+CD4-"
"121529",1576,1372,6730,1623,5605,2115,6314,6551,1987,1294,"CD8+CD4-"
"121531",2942,1765,6776,777,5596,2501,5096,6345,2058,1170,"CD8+CD4-"
"121534",2158,3097,2056,193,5482,4639,3065,5489,1945,1707,"CD56dim"
"121535",2301,1944,6948,5664,5419,2190,5988,1431,1928,1473,"CD4+CD8-"
"121536",1334,3371,6419,1716,5469,1957,5878,6273,1840,1435,"CD8+CD4-"
"121538",4201,4468,3336,5129,4997,2883,2210,4462,2787,4012,"Monocytes"
"121542",2494,5631,1876,2458,5798,6116,601,3131,2085,1912,"CD56bright"
"121545",2447,5401,7351,5851,5450,1689,6028,1771,1717,1384,"CD4+CD8-"
"121546",3652,2385,7250,5674,5497,1872,6332,1044,1374,990,"CD4+CD8-"
"121547",2922,2423,6762,2307,5628,2114,5320,6262,1825,1286,"CD8+CD4-"
"121550",2411,4836,7096,1693,5740,2287,6131,6479,1895,1441,"CD8+CD4-"
"121551",2327,2610,6847,4119,5669,1769,5567,6164,1876,1253,"CD8+CD4-"
"121557",2745,4250,6687,1085,5201,2106,6080,6039,1918,1510,"CD8+CD4-"
"121559",2600,3984,6981,5722,5453,1670,6097,2290,1506,870,"CD4+CD8-"
"121567",5953,3315,2009,6415,5178,5377,1183,2158,1870,1321,"Mature SIg Kappa"
"121572",2294,3355,3488,4233,5297,2751,3472,4446,4917,6749,"Eosinophils"
"121579",741,4541,7072,5426,5172,2471,6636,2383,1144,829,"CD4+CD8-"
"121580",2896,3904,4235,4349,5136,2097,3963,3889,5307,6371,"Eosinophils"
"121581",2386,1317,7076,5841,5634,1602,6446,3191,2716,1741,"CD4+CD8-"
"121582",2814,2814,5477,1032,4238,2118,4921,4704,1757,558,"TCRgd-"
"121583",2502,5480,2192,1261,5551,4780,1493,5848,2041,1539,"CD56dim"
"121587",2125,3076,6719,5396,5255,2098,5978,1333,1783,756,"CD4+CD8-"
"121597",2623,3355,6580,5223,4925,2016,5682,2928,1141,867,"CD4+CD8-"
"121599",2988,3064,6572,3097,5624,1827,5870,5989,2266,1547,"CD8+CD4-"
"121601",3157,4492,6519,5573,5198,2235,5436,2430,1103,745,"CD4+CD8-"
"121605",2558,4624,1819,3722,5425,3466,2571,4131,1776,3119,"Monocytes"
"121608",2487,3748,4303,4774,5340,3208,3814,4640,4763,6806,"Eosinophils"
"121612",2017,4881,3708,1809,5078,4436,2551,4979,1627,1015,"CD56dim"
"121613",2239,4157,7251,5636,5189,2102,6400,2820,1625,695,"CD4+CD8-"
"121627",2451,3244,1966,2372,5354,3932,1991,5261,1767,1297,"CD56dim"
"121640",1690,4329,6497,5557,5408,2344,6209,5823,1846,1272,"CD8+CD4-"
"121651",1972,3597,6742,5549,5589,1649,6638,1384,1249,1064,"CD4+CD8-"
"121652",2259,2062,2734,940,4974,3900,1221,4727,1841,1030,"CD56dim"
"121653",2782,2056,6983,5513,5207,1884,5939,2471,1809,1038,"CD4+CD8-"
"121655",1378,3875,7438,5779,5335,1811,6194,1595,1365,794,"CD4+CD8-"
"121659",2046,3283,6792,3228,5644,3519,5911,6149,2308,1972,"CD8+CD4-"
"121660",2330,5148,1079,3248,5167,4285,2408,4521,2511,3274,"Monocytes"
"121662",2513,1134,7161,5476,5315,1888,5771,2737,1112,1013,"CD4+CD8-"
"121665",2589,3573,3954,4222,5347,2837,4054,4025,5234,7159,"Eosinophils"
"121670",1726,3007,6846,5487,5044,2074,6101,2618,1198,656,"CD4+CD8-"
"121671",2675,4332,3920,4915,5446,3523,4451,5290,4261,6813,"Eosinophils"
"121676",2268,3859,6875,1469,5711,2084,6019,6493,1975,1416,"CD8+CD4-"
"121679",5704,4489,596,6003,5175,2661,1175,5528,1860,815,"Mature SIg Lambda"
"121693",6147,3550,1643,6196,5297,2536,1824,5356,2040,1454,"Mature SIg Lambda"
"121694",2919,5203,2910,3786,5396,3852,1569,4985,2749,3766,"Monocytes"
"121695",2777,4031,6967,5741,5414,1381,6567,3149,1436,1097,"CD4+CD8-"
"121700",2251,2722,3089,4234,5277,3271,3940,3910,5032,6668,"Eosinophils"
"121704",2327,2642,3320,4017,5085,2472,3149,3766,4861,6641,"Eosinophils"
"121707",2998,4371,3047,4291,5218,3447,2613,4357,2764,3449,"Monocytes"
"121711",5699,5715,2098,6562,5215,5842,2826,4360,1743,979,"Mature SIg Kappa"
"121716",2003,1796,5555,4339,3970,2009,4865,1702,1008,597,"CD4+CD8-"
"121718",2214,3990,6854,5441,5348,2165,6268,2300,1281,913,"CD4+CD8-"
"121723",5955,4274,2728,5738,5277,2400,2766,6180,1688,896,"Mature SIg Lambda"
"121726",2047,3582,7015,1874,5363,1507,6181,6242,1728,1150,"CD8+CD4-"
"121729",1603,4737,7173,5630,5317,1889,6299,2453,1368,984,"CD4+CD8-"
"121742",3238,3930,6448,2015,5188,1817,5965,6185,1398,1061,"CD8+CD4-"
"121746",1682,2335,7035,5743,5328,2044,6035,2448,1409,961,"CD4+CD8-"
"121750",1552,3390,7213,5566,5341,2535,6367,2835,1650,1231,"CD4+CD8-"
"121760",2843,1646,6878,2707,5619,1807,4881,6572,2014,1539,"CD8+CD4-"
"121765",2956,2545,3464,4052,5201,3285,3342,4503,4507,7081,"Eosinophils"
"121770",2953,2691,6616,2250,5381,3088,6201,6152,1662,1291,"CD8+CD4-"
"121771",1070,4813,6950,5281,5077,2226,6110,1769,1347,904,"CD4+CD8-"
"121783",3033,2372,7090,5680,5576,1483,6687,2471,1771,1433,"CD4+CD8-"
"121785",1294,2161,6642,1940,5444,2279,6570,5412,2024,1537,"CD8+CD4-"
"121789",3065,4118,7078,5414,5141,1596,6047,1925,1267,656,"CD4+CD8-"
"121790",2266,4306,3897,4799,5341,3471,4163,5035,4635,6644,"Eosinophils"
"121791",558,4162,7091,5734,5399,1454,6254,867,1333,847,"CD4+CD8-"
"121794",2711,4802,7391,5732,5408,1403,6206,219,1650,1258,"CD4+CD8-"
"121800",2061,4803,7222,5675,5439,1770,6275,3299,1386,884,"CD4+CD8-"
"121805",1833,2728,7077,5691,5366,1885,6823,2440,1442,791,"CD4+CD8-"
"121806",2253,2953,6802,1797,5424,2038,6281,6255,1555,1214,"CD8+CD4-"
"121812",386,3472,6875,5944,5557,2056,7112,2316,2157,1655,"CD4+CD8-"
"121817",1186,1221,6643,5041,4633,2083,5967,2575,831,618,"CD4+CD8-"
"121821",2182,3632,7335,5799,5424,1322,6260,2269,1591,1083,"CD4+CD8-"
"121825",1706,3731,7417,5833,5543,1123,6014,3018,1418,1064,"CD4+CD8-"
"121832",2107,3275,7056,5748,5795,1705,5509,2412,1878,1427,"CD4+CD8-"
"121834",1369,2771,6593,5642,5365,1733,6356,748,2198,1175,"CD4+CD8-"
"121843",1934,4471,6855,5658,5410,1418,6258,3294,1437,1066,"CD4+CD8-"
"121849",2861,2383,6645,5013,4666,1846,5849,1506,1491,698,"CD4+CD8-"
"121862",2261,5057,2362,3574,5081,3675,3040,4772,2401,3641,"Monocytes"
"121863",1163,1346,6427,2166,5777,1335,6368,6247,2105,1441,"CD8+CD4-"
"121865",1996,4229,6981,5579,5337,1144,6175,2384,1347,939,"CD4+CD8-"
"121870",2899,2024,6722,5034,4861,1041,6093,2448,1772,797,"CD4+CD8-"
"121878",3650,4207,6756,3715,5158,2597,6018,5920,2080,1899,"CD8+CD4-"
"121882",2937,2303,7181,5398,5315,1549,6977,2433,2246,927,"CD4+CD8-"
"121886",6255,4470,2978,6405,5129,4938,2899,1635,1930,1239,"Mature SIg Kappa"
"121887",5876,4751,2982,6339,5280,5166,3596,2452,1772,820,"Mature SIg Kappa"
"121888",1669,3487,6445,5109,5047,1760,6177,2044,1754,861,"CD4+CD8-"
"121890",5963,1586,2824,6585,5195,5182,1290,2608,1798,1370,"Mature SIg Kappa"
"121891",2169,2459,3070,4091,5374,2928,3078,3867,5030,6884,"Eosinophils"
"121893",1399,1847,7296,5652,5359,1353,6247,1832,1451,806,"CD4+CD8-"
"121896",2839,4247,2235,3755,5044,2032,2158,4715,2674,4064,"Monocytes"
"121902",1100,5220,7033,5636,5347,1907,6150,2805,1563,1066,"CD4+CD8-"
"121905",2466,4738,714,2037,5519,2580,1917,4087,2066,1555,"CD56dim"
"121911",2153,3088,6589,5688,5540,1731,6707,2434,2429,1370,"CD4+CD8-"
"121915",6065,4182,2491,6599,5370,5893,2002,3217,2369,1516,"Mature SIg Kappa"
"121917",2401,3979,6694,2557,4942,3766,4848,5770,775,1289,"CD8+CD4-"
"121920",2374,2166,7053,5600,5321,1701,6461,2967,2317,1164,"CD4+CD8-"
"121922",2152,1851,3724,4266,5346,2406,3404,3936,4867,7241,"Eosinophils"
"121927",2385,3812,6704,5418,5222,1320,5857,1836,1362,916,"CD4+CD8-"
"121931",2470,4090,6958,5691,5467,1906,6829,645,1740,1258,"CD4+CD8-"
"121935",2496,4342,6964,5434,5196,1585,6058,2596,1313,680,"CD4+CD8-"
"121937",1898,4418,7204,5714,5415,2185,5929,1941,1646,887,"CD4+CD8-"
"121938",1601,3704,6952,5527,5275,1590,5717,2196,1240,930,"CD4+CD8-"
"121943",2015,1659,6594,1282,5208,3230,5944,6262,726,844,"CD8+CD4-"
"121944",2188,2346,6923,1459,5751,3086,5313,6549,2118,1642,"CD8+CD4-"
"121945",2871,4056,3024,4736,5515,4416,2302,4922,3370,3102,"Monocytes"
"121946",2219,2894,7108,5852,5596,1694,6226,2347,2238,1553,"CD4+CD8-"
"121950",2921,2880,6469,2813,5161,2810,6032,5668,1695,1206,"CD8+CD4-"
"121951",1251,2855,6849,2808,5662,1175,6185,6223,1977,1338,"CD8+CD4-"
"121955",3261,2252,6644,5588,5301,1358,6392,1508,1697,1247,"CD4+CD8-"
"121960",3228,2465,7038,3162,5476,2861,6530,6298,1969,1392,"CD8+CD4-"
"121961",2455,3761,6398,5460,4947,2243,5506,2170,938,695,"CD4+CD8-"
"121966",2333,3946,7122,5737,5390,1742,5954,2741,1247,996,"CD4+CD8-"
"121967",2369,4630,1646,4519,5180,3284,2475,4554,2479,3526,"Monocytes"
"121970",3064,2636,6970,5545,5209,1697,6153,2838,2255,1400,"CD4+CD8-"
"121972",2132,5305,3062,3987,5159,3487,2783,4685,2740,2569,"Monocytes"
"121977",6168,2884,2199,6233,5336,4174,1947,2680,1953,1430,"Mature SIg Kappa"
"121979",2791,3418,3906,4401,5336,2727,2276,4228,4446,6887,"Eosinophils"
"121981",3159,2484,6974,5471,5112,1837,5893,3086,1169,707,"CD4+CD8-"
"121984",2019,2090,6658,2254,5169,1587,5884,5623,1859,1035,"CD8+CD4-"
"121993",2268,4599,6594,2495,5074,4174,2893,5933,1748,1047,"CD8+CD4-"
"121994",5596,2933,3782,5942,5057,2096,2151,5687,2324,1438,"Mature SIg Lambda"
"121995",5976,1863,1720,6334,5406,3239,754,6711,2004,1264,"Mature SIg Lambda"
"122001",2947,3993,6744,2706,5757,1421,6408,5940,2313,1457,"CD8+CD4-"
"122006",1662,3485,7476,5706,5474,1744,6289,2540,1592,1055,"CD4+CD8-"
"122007",842,3356,6925,5294,5179,2113,6757,1877,1826,1128,"CD4+CD8-"
"122009",2067,3836,6832,5367,5179,1726,6241,2246,1766,1117,"CD4+CD8-"
"122013",3003,4289,7135,5772,5451,1748,6293,2174,1651,1114,"CD4+CD8-"
"122018",3473,1819,6721,3389,5908,2149,5470,6587,1900,1808,"CD8+CD4-"
"122027",2673,757,6990,5853,5664,1636,6445,3224,1720,1545,"CD4+CD8-"
"122033",3061,3323,2501,2862,5623,5672,3544,6184,2091,1902,"CD56dim"
"122042",1456,3669,6787,5406,5258,1741,6077,1464,1291,627,"CD4+CD8-"
"122043",1473,3451,7479,5937,5476,1542,6706,2092,1846,1291,"CD4+CD8-"
"122044",3490,4526,7024,5609,5241,2457,6028,3393,1829,1195,"CD4+CD8-"
"122046",2804,3980,3255,4182,5290,3699,2333,4188,2534,3320,"Monocytes"
"122054",1591,2298,7026,5596,5291,1534,6511,2183,1806,947,"CD4+CD8-"
"122061",3006,2233,6830,1937,5489,2898,6188,6351,1911,1595,"CD8+CD4-"
"122063",1640,4136,6663,4863,4589,1756,5717,2892,1253,546,"CD4+CD8-"
"122065",3177,2734,7009,5668,5374,1871,6985,1809,2392,1181,"CD4+CD8-"
"122066",1930,3932,6955,5494,5247,1677,5982,2989,1593,1131,"CD4+CD8-"
"122071",2084,2797,7182,5793,5457,2014,5793,423,1639,1381,"CD4+CD8-"
"122073",1946,3228,6617,1232,5550,2148,6129,6300,1967,1408,"CD8+CD4-"
"122075",2215,2211,6931,1659,5209,2121,5051,6039,2128,1362,"CD8+CD4-"
"122078",5827,5508,851,6578,5275,5188,3772,2262,1755,933,"Mature SIg Kappa"
"122080",6081,4840,1806,6391,5230,5532,3827,3124,1520,898,"Mature SIg Kappa"
"122083",3161,2898,6624,1404,5300,1844,6018,6193,1711,1108,"CD8+CD4-"
"122090",2451,4112,1760,1210,4856,4904,1440,4302,1795,890,"CD56dim"
"122092",5801,4809,2046,6583,5253,5032,3508,1623,1523,1010,"Mature SIg Kappa"
"122097",1066,3106,7204,5591,5326,1901,6047,1946,1199,941,"CD4+CD8-"
"122109",2368,4386,1845,2816,5360,4880,1269,4482,1980,1250,"CD56dim"
"122114",3341,532,7145,5471,5291,2526,5468,1010,1141,939,"CD4+CD8-"
"122118",2993,3923,3732,4506,5167,3039,3130,4827,4548,6778,"Eosinophils"
"122119",2501,5088,1778,4385,5175,3556,2468,4492,2624,2662,"Monocytes"
"122120",2767,4019,6927,5097,5026,1693,6021,1033,1116,718,"CD4+CD8-"
"122125",1322,4182,6893,5559,5132,1774,6100,1731,1424,1052,"CD4+CD8-"
"122127",3061,2687,6779,1815,5504,2122,6099,6401,1443,1018,"CD8+CD4-"
"122138",2278,5220,7026,1855,5134,2250,2908,6498,2066,1153,"CD8+CD4-"
"122140",1632,2956,6292,5695,5241,1985,6190,1360,2161,1343,"CD4+CD8-"
"122142",2931,2256,6831,1770,5524,2597,6462,6370,1860,1494,"CD8+CD4-"
"122148",2358,2469,1420,1958,5474,4804,4407,5475,2147,1027,"CD56dim"
"122154",2584,3519,6884,1612,5584,916,5621,6415,1912,1184,"CD8+CD4-"
"122156",1825,3805,3729,4294,5476,2795,3962,3929,4842,6815,"Eosinophils"
"122158",1896,3573,6657,3472,5485,2399,5940,6058,1810,1080,"CD8+CD4-"
"122159",2284,1316,6814,1605,5752,811,5964,6462,2190,1658,"CD8+CD4-"
"122164",3582,3779,4032,4056,5221,2997,1958,4083,2463,3784,"Monocytes"
"122167",2340,2488,6551,5042,4626,2277,5803,2588,1716,710,"CD4+CD8-"
"122174",2211,4847,2008,3769,5548,3783,1897,4701,2725,3441,"Monocytes"
"122175",2820,3445,6533,5039,4977,1509,5817,2472,1328,630,"CD4+CD8-"
"122176",2485,4792,7268,5697,5407,1578,6392,1728,1672,990,"CD4+CD8-"
"122179",2430,1873,6848,5647,5545,1484,6523,1897,2209,1395,"CD4+CD8-"
"122185",2344,4173,3874,4603,5273,3087,3381,4555,5342,6894,"Eosinophils"
"122188",2054,1684,6985,5209,5020,1119,6101,2553,1462,907,"CD4+CD8-"
"122193",1543,2722,6794,1808,5467,1986,6330,6388,2218,1195,"CD8+CD4-"
"122195",2453,3236,3406,4602,5245,2895,3338,4733,4815,6750,"Eosinophils"
"122198",5963,3492,1466,6104,5365,2486,2484,5405,1507,933,"Mature SIg Lambda"
"122199",2715,3856,3521,4410,5250,3421,3072,4920,3464,3351,"Monocytes"
"122201",2820,3912,3837,4409,5367,3224,3681,4396,4244,6821,"Eosinophils"
"122203",2179,4234,2332,3401,4875,2016,3229,3944,4196,2910,"Monocytes"
"122207",3150,4400,7199,5840,5331,1533,6124,3082,1392,904,"CD4+CD8-"
"122214",6311,3045,3195,6327,5372,4996,5118,2577,1872,1624,"Mature SIg Kappa"
"122216",2310,4933,7334,5627,5288,2198,6250,1394,1595,1086,"CD4+CD8-"
"122217",1854,2394,6656,2793,5491,2437,5390,6179,1725,884,"CD8+CD4-"
"122218",1393,3713,6857,1173,5184,407,6139,6201,2070,910,"CD8+CD4-"
"122220",5690,4039,1952,5464,4992,3659,2746,2365,1647,797,"Mature SIg Kappa"
"122231",2794,4094,6607,2006,5511,811,5948,6073,2120,921,"CD8+CD4-"
"122239",2330,3518,3580,4471,5193,3000,2916,4768,2982,3445,"Monocytes"
"122245",1852,1723,6863,2893,5211,1142,5849,6028,1564,1275,"CD8+CD4-"
"122253",2059,2286,6099,3358,4731,1847,1941,5704,1810,881,"CD8+CD4-"
"122267",1566,3541,7059,5692,5233,2016,5592,2733,1588,1015,"CD4+CD8-"
"122273",2348,3440,6604,1773,5439,1930,6663,6123,1704,1280,"CD8+CD4-"
"122274",2327,4355,2093,4519,5320,3059,2355,4292,2759,3381,"Monocytes"
"122275",2277,3458,3629,4359,5369,2967,3489,4396,4594,6899,"Eosinophils"
"122277",988,2703,7180,5456,5247,1902,6191,3218,1954,956,"CD4+CD8-"
"122279",2224,3360,6654,1777,5390,1182,6028,6240,1512,1400,"CD8+CD4-"
"122282",2324,4166,4178,4733,5473,4345,4165,5332,5037,7077,"Eosinophils"
"122285",2949,2459,6606,201,5609,3762,5805,6552,1848,1502,"CD8+CD4-"
"122290",2347,2838,5706,3605,3107,1672,4074,2066,1404,465,"CD4+CD8-"
"122300",2251,4996,2897,3960,5190,3214,1462,4411,2184,2916,"Monocytes"
"122303",2209,3269,6819,5539,5171,1393,6160,2997,1367,847,"CD4+CD8-"
"122304",3117,3020,3131,4242,5294,3035,2972,4055,4885,6903,"Eosinophils"
"122306",2382,3935,3832,4550,5325,2985,2657,4667,4294,6767,"Eosinophils"
"122311",2474,5099,2102,4800,5375,3678,2161,4847,3151,3453,"Monocytes"
"122317",5919,4189,3034,6259,5080,4788,2126,3430,2126,1613,"Mature SIg Kappa"
"122327",2325,2368,6340,2189,5566,2368,5535,6506,2102,1545,"CD8+CD4-"
"122329",4997,4436,2176,5530,4695,2420,2338,2498,1568,1013,"Mature SIg Kappa"
"122336",2370,3583,1623,971,5646,4654,1720,4864,2056,1416,"CD56dim"
"122344",2267,4227,6848,2318,5621,1842,5206,6480,1900,1343,"CD8+CD4-"
"122346",2265,4767,7000,5240,4782,1912,5874,910,1339,513,"CD4+CD8-"
"122354",2517,1936,6790,5180,5094,1873,5936,2807,1410,600,"CD4+CD8-"
"122362",1594,3284,7062,5586,5307,2305,6229,1438,1471,1128,"CD4+CD8-"
"122363",1875,3325,1341,526,5664,5248,3231,4344,2184,1640,"CD56dim"
"122369",2064,3016,6289,2544,4941,1900,4721,5870,1893,953,"CD8+CD4-"
"122372",2960,2479,6887,1690,5718,956,6073,6551,2561,1650,"CD8+CD4-"
"122373",2822,2544,3933,4312,5273,3429,2582,3934,5163,7137,"Eosinophils"
"122383",2313,3331,6996,1548,5537,523,5807,6406,1804,1343,"CD8+CD4-"
"122389",3266,4697,7311,5634,5344,1803,6155,449,1846,1058,"CD4+CD8-"
"122392",2936,3292,6671,1626,5616,1780,6334,6395,1757,1253,"CD8+CD4-"
"122396",2383,4191,3463,4406,5344,3165,3647,4111,4921,6929,"Eosinophils"
"122397",1939,3735,6770,1725,5770,5267,5653,6529,2348,1715,"CD8+CD4-"
"122406",3216,1207,6951,5511,5148,1410,6221,2442,2172,1021,"CD4+CD8-"
"122411",2735,4867,7093,5544,5306,1380,5913,2977,1590,947,"CD4+CD8-"
"122412",2002,2322,6996,5536,5245,1742,6393,2740,2318,1513,"CD4+CD8-"
"122414",1359,2592,6509,5611,5436,1358,6712,1447,1503,1373,"CD4+CD8-"
"122417",1436,4092,6843,5719,5338,2227,6077,1170,1587,1044,"CD4+CD8-"
"122424",2637,1801,7011,975,5610,780,5062,6490,2351,1473,"CD8+CD4-"
"122425",2835,3829,7056,1905,5708,3327,6200,6408,1951,1486,"CD8+CD4-"
"122427",2729,5439,920,3952,5177,4655,2754,5227,3190,3816,"Monocytes"
"122428",2194,4498,1785,2458,5175,3869,1991,3262,2156,1125,"CD56dim"
"122432",1668,3653,7117,5520,5033,1646,6007,1960,1489,838,"CD4+CD8-"
"122437",3030,5009,3607,4703,5440,4616,2315,5242,2459,3948,"Monocytes"
"122438",1598,4125,6872,4880,5136,2024,5887,1860,1183,820,"CD4+CD8-"
"122442",2262,4367,7226,5747,5098,1793,5860,1035,1856,612,"CD4+CD8-"
"122444",3428,1638,6542,1575,5453,2214,6126,6172,1761,1247,"CD8+CD4-"
"122445",5719,1433,2052,6533,5291,4420,2899,3072,2350,1856,"Mature SIg Kappa"
"122448",2695,3726,2859,3962,5076,2790,2137,3775,5861,6834,"Eosinophils"
"122450",389,3389,6639,5624,5620,1559,6530,2515,1880,1212,"CD4+CD8-"
"122452",1670,2948,6672,2239,5421,3300,5693,6449,2008,1305,"CD8+CD4-"
"122459",2395,4563,3450,4538,5306,4000,2659,4714,2637,3209,"Monocytes"
"122461",2502,3186,3694,4160,5379,2791,3094,4176,4688,7317,"Eosinophils"
"122465",5955,3365,1496,6480,5587,6382,2131,4667,2129,1524,"Mature SIg Kappa"
"122466",2433,5333,7325,5721,5461,1572,6361,1602,1458,1032,"CD4+CD8-"
"122467",907,3395,7375,5830,5393,2572,6451,2800,1615,1236,"CD4+CD8-"
"122468",2124,3102,3697,4540,5462,3383,3533,4041,4268,8081,"Eosinophils"
"122470",2797,4862,1097,3788,4992,3928,3069,4787,2841,2576,"Monocytes"
"122476",2346,3858,7048,5763,5299,2060,6272,2626,1627,1253,"CD4+CD8-"
"122477",2569,5246,2006,4000,5278,3885,2526,4728,2564,3023,"Monocytes"
"122479",3077,2016,7187,5511,5214,1701,5805,1944,1439,870,"CD4+CD8-"
"122481",2212,4405,2196,4304,5280,3184,3903,4351,5290,6658,"Eosinophils"
"122483",3454,1631,6968,5317,5193,1665,5937,2500,1054,762,"CD4+CD8-"
"122492",1511,4165,6553,5435,5360,1818,6614,3176,1335,1446,"CD4+CD8-"
"122493",2688,4757,7072,5693,5525,1933,6416,1715,1803,1162,"CD4+CD8-"
"122495",2106,3999,6661,2362,5534,2142,6361,6399,1535,1206,"CD8+CD4-"
"122500",2574,2970,6735,3049,5812,3075,6386,6409,2189,1576,"CD8+CD4-"
"122501",2648,5580,6795,928,5638,2961,6586,6527,2121,1384,"CD8+CD4-"
"122502",2751,4110,7002,5258,5030,1593,6184,985,1363,893,"CD4+CD8-"
"122504",1794,2933,6948,5651,5390,2339,6647,543,1977,1308,"CD4+CD8-"
"122509",2291,2702,6905,5358,5222,2933,5708,3131,1711,1373,"CD4+CD8-"
"122511",2633,5353,2557,4443,5503,4591,1352,5310,3315,2821,"Monocytes"
"122512",2643,3903,7071,5730,5540,1440,5408,2397,2160,1264,"CD4+CD8-"
"122517",2040,3230,6552,2422,5261,1497,5563,5831,2140,1349,"CD8+CD4-"
"122519",1724,1924,6663,2095,5502,2301,6312,6291,1972,1521,"CD8+CD4-"
"122521",1744,2707,6000,5776,5363,2100,6643,3896,1990,1470,"CD4+CD8-"
"122522",2975,4104,6950,5334,5089,1267,5902,2316,1639,692,"CD4+CD8-"
"122526",2644,3236,6837,5503,5211,1544,6267,1927,1200,800,"CD4+CD8-"
"122531",2219,3306,3771,4721,5381,2812,3715,4501,4454,7208,"Eosinophils"
"122533",1886,5148,921,1934,5369,4927,3102,5853,1805,1626,"CD56dim"
"122534",5257,2606,1385,5061,4385,2625,1686,4805,1250,561,"Mature SIg Lambda"
"122541",2363,4123,3791,4695,5409,3148,4087,4882,4997,6747,"Eosinophils"
"122542",3178,4737,2854,4156,5141,3500,2641,4506,2285,2993,"Monocytes"
"122544",1669,4299,6943,5525,5317,2116,6016,2344,1386,847,"CD4+CD8-"
"122551",2535,2747,7297,5524,5346,2113,7117,2249,2088,1362,"CD4+CD8-"
"122554",2430,2827,1069,1760,5486,4487,1493,4548,1928,1225,"CD56dim"
"122583",2072,1985,6979,5542,5410,1917,5131,1068,2188,1291,"CD4+CD8-"
"122586",2098,2551,3835,4119,5393,2929,4333,3739,5596,7168,"Eosinophils"
"122588",1632,3601,7041,1507,5435,904,6331,6497,1998,1327,"CD8+CD4-"
"122595",3262,723,6794,5573,5385,1427,6142,2366,1839,1189,"CD4+CD8-"
