"","CD19/TCRgd:PE Cy7-A LOGICAL","CD4+CD20:PB-A LOGICAL","CD3:APC-A LOGICAL","CD38:APC H7-A LOGICAL","CD45:PO-A LOGICAL","CD5:PerCP Cy5-5-A LOGICAL","CD56+IgK:PE-A LOGICAL","CD8+IgL:FITC-A LOGICAL","FSC-A LINEAR","SSC-A Exp-SSC Low","Population ID (name)"
"36870",1521,3661,7121,5560,5166,2202,5712,752,1476,975,"CD4+CD8-"
"36872",3016,2659,6701,993,5467,3012,6024,5864,1680,932,"CD8+CD4-"
"36874",2513,5255,3820,4196,5469,4205,2930,4797,2446,2720,"Monocytes"
"36875",2142,4308,6948,5163,5000,2338,5607,2361,862,650,"CD4+CD8-"
"36876",2068,4448,7160,5773,5513,2185,6295,2462,1436,1150,"CD4+CD8-"
"36878",1755,5039,6916,5317,5155,1869,5800,2276,1116,898,"CD4+CD8-"
"36894",2237,1828,6084,2022,5122,1551,5647,4681,1732,898,"TCRgd-"
"36898",2322,1754,6515,1958,5123,820,5881,6025,1075,912,"CD8+CD4-"
"36900",2045,2048,6628,2012,5458,1720,3863,5864,1566,1041,"CD8+CD4-"
"36901",1881,1955,7082,1834,5179,1972,6054,5856,1378,852,"CD8+CD4-"
"36905",1619,4293,7133,5502,5298,2354,5713,2294,1417,1032,"CD4+CD8-"
"36908",2390,4102,6905,5300,4834,1699,5498,2833,1049,700,"CD4+CD8-"
"36910",2266,3903,7180,5538,5296,1565,5839,2020,1432,984,"CD4+CD8-"
"36914",2399,3691,6921,5430,5388,4003,5978,4003,2064,2523,"CD4+CD8-"
"36915",2861,2340,6893,3442,5687,5245,5677,5805,1634,1560,"CD8+CD4-"
"36916",2686,3051,6435,5486,5353,2101,5079,3909,2135,930,"CD4+CD8-"
"36918",6247,4612,3923,6482,5247,3428,4529,4798,2037,1307,"Mature SIg Lambda"
"36919",3198,3545,4088,4877,5495,3585,3109,4671,4108,6762,"Eosinophils"
"36920",2948,1416,6848,4414,4741,1804,5318,1860,1246,507,"CD4+CD8-"
"36922",3219,4692,4329,5268,5953,3979,4463,5062,4806,7427,"Eosinophils"
"36923",4517,4799,4369,5545,5802,4117,4422,5498,4940,7482,"Eosinophils"
"36929",2633,4396,3996,5127,5748,3017,3745,4766,4838,6818,"Eosinophils"
"36932",2075,4002,5100,2124,5310,3662,2387,4937,1718,1100,"CD8+CD4-"
"36933",1789,3383,6697,5250,5187,1372,5647,2335,1406,712,"CD4+CD8-"
"36935",2089,3992,6783,5669,5368,1716,6195,1823,1196,846,"CD4+CD8-"
"36936",2294,3431,6370,2930,5009,2277,5412,5783,1085,814,"CD8+CD4-"
"36940",1891,4591,7098,5594,5352,3382,5943,3387,1948,2171,"CD4+CD8-"
"36942",3183,3562,6915,5560,5240,1612,6138,3086,1403,1009,"CD4+CD8-"
"36945",5039,2495,2904,5833,3969,1324,1099,3583,1809,835,"Mature SIg Lambda"
"36946",2639,4236,6581,584,5417,843,5066,6287,2198,1222,"CD8+CD4-"
"36948",2542,4295,6952,5946,5799,1796,5837,1405,2226,1389,"CD4+CD8-"
"36950",1694,1521,6636,5396,5193,1846,5936,759,1157,715,"CD4+CD8-"
"36955",2545,1179,6795,5129,5028,1676,5778,3329,809,823,"CD4+CD8-"
"36956",1592,4353,6802,5331,5095,1847,6192,3326,1003,753,"CD4+CD8-"
"36963",2826,3479,7103,5507,5202,2662,5991,3074,1527,1370,"CD4+CD8-"
"36970",2272,3204,6785,4957,4924,1525,5729,2661,873,576,"CD4+CD8-"
"36978",1482,3914,6859,5479,5415,1710,5890,2498,1005,964,"CD4+CD8-"
"36982",3092,4523,4103,5124,5697,3271,3441,5001,5590,7238,"Eosinophils"
"36984",2579,4458,6998,5302,4873,1694,5439,2568,659,700,"CD4+CD8-"
"36985",2386,4237,3325,4628,5470,3679,1635,4564,1582,2381,"Monocytes"
"36988",3433,4411,7057,5426,5062,1529,5715,2176,1043,820,"CD4+CD8-"
"36990",2858,4277,3966,5179,6002,3443,3541,4599,5256,7496,"Eosinophils"
"36993",2833,3732,6998,5490,5498,1737,6439,2727,1375,1222,"CD4+CD8-"
"36994",2979,4511,6849,2893,5622,2740,5622,6323,2286,1097,"CD8+CD4-"
"36998",932,3481,7077,5681,5469,1547,6381,2822,1862,1169,"CD4+CD8-"
"37002",1898,2642,6992,2698,5672,2276,5764,5885,2216,1668,"CD8+CD4-"
"37005",2706,4900,1677,1800,5428,4759,1893,4558,2239,1192,"CD56dim"
"37007",3585,4139,3758,4973,5679,3441,4226,5082,4940,6722,"Eosinophils"
"37008",3392,4704,3131,4689,5322,3698,2823,4668,2699,3035,"Monocytes"
"37009",2072,1462,6588,1364,5167,2947,5015,6037,1914,970,"CD8+CD4-"
"37012",2485,1215,6404,3611,5288,2093,5486,6009,1438,843,"CD8+CD4-"
"37013",6276,4825,2691,6739,5549,2983,3944,6436,1815,1769,"Mature SIg Lambda"
"37014",2373,2273,6419,1539,5180,1344,5843,5640,1471,735,"CD8+CD4-"
"37017",3205,4064,4149,5213,5959,3742,3858,4489,6053,7569,"Eosinophils"
"37019",1360,2953,7222,5681,4999,1913,5627,1667,1871,1186,"CD4+CD8-"
"37021",2470,5010,1263,1653,5699,4130,1095,5096,2091,1186,"CD56dim"
"37022",3079,2902,7050,5419,5179,3331,6138,3339,1347,1753,"CD4+CD8-"
"37038",2141,3710,1753,1446,5106,3954,1867,4206,1686,924,"CD56dim"
"37041",2155,3336,6895,4040,5485,1900,5352,6263,2103,1470,"CD8+CD4-"
"37043",2616,3716,3374,3877,5202,2508,3478,4224,2134,4144,"Monocytes"
"37044",1500,3162,6651,2306,5756,2905,5558,6233,1960,1427,"CD8+CD4-"
"37047",2093,4725,2249,744,5483,4811,2419,4033,1839,1258,"CD56dim"
"37048",1897,1389,6389,654,5136,2564,5215,5902,1777,995,"CD8+CD4-"
"37051",2201,3557,3075,2476,5178,3698,2003,2334,1862,930,"CD56dim"
"37056",1931,2583,6673,2333,5595,1206,5487,6227,1875,1392,"CD8+CD4-"
"37057",2444,2112,6810,2858,5729,2064,5050,6354,2065,1277,"CD8+CD4-"
"37059",3501,4095,6651,5496,5225,2922,5706,2891,1275,1130,"CD4+CD8-"
"37065",2606,2368,6781,1655,5537,631,4491,6207,1800,1181,"CD8+CD4-"
"37066",2706,3295,6902,5482,5387,2238,5743,2397,1072,909,"CD4+CD8-"
"37067",4355,4430,4804,5135,4928,4133,3137,4649,2640,3702,"Monocytes"
"37070",1514,1636,6900,5568,5448,2138,6001,1263,1502,1258,"CD4+CD8-"
"37071",2462,4006,3854,5035,5574,3283,4236,4955,4466,7057,"Eosinophils"
"37082",2280,3134,7008,5286,5111,2228,5790,1832,1115,750,"CD4+CD8-"
"37083",2413,4801,6646,5372,5118,2340,5472,3206,1666,1001,"CD4+CD8-"
"37084",2004,3485,6558,1731,5306,1786,5264,5933,2044,1142,"CD8+CD4-"
"37085",3270,1706,7065,5046,5808,847,5401,6140,1910,1552,"CD8+CD4-"
"37087",2103,3652,1666,1521,5515,4264,2806,5227,1666,1167,"CD56dim"
"37088",2554,4145,3698,4786,5611,3318,2593,4583,3837,6722,"Eosinophils"
"37089",4975,4441,4684,5404,5668,4291,4330,5122,6318,7184,"Eosinophils"
"37090",5283,3765,3508,5285,4544,3252,2523,1482,1315,546,"Mature SIg Kappa"
"37094",1777,4093,6896,5500,5172,1920,5731,2807,1191,1128,"CD4+CD8-"
"37097",2893,4361,6783,5299,5164,1901,5487,2548,1092,835,"CD4+CD8-"
"37099",2114,3444,6869,5122,4956,2156,5611,2749,1022,753,"CD4+CD8-"
"37104",1895,3313,6462,5302,4872,2004,5497,2131,872,641,"CD4+CD8-"
"37109",2098,3842,6646,5234,5046,2113,5583,2389,1051,700,"CD4+CD8-"
"37111",1607,4390,6410,5157,5057,2639,7031,2460,1018,1108,"CD4+CD8-"
"37112",2359,4349,4102,5186,5797,3529,3642,5236,4986,7131,"Eosinophils"
"37114",3909,4579,5233,4783,4837,4855,4656,4885,3272,3667,"Monocytes"
"37116",2562,4548,3845,4949,5797,3613,3838,4794,4763,7241,"Eosinophils"
"37122",1304,2976,7368,5818,5596,2513,6036,3605,1549,1528,"CD4+CD8-"
"37123",2027,2073,7009,1970,5474,4387,5479,6081,1860,892,"CD8+CD4-"
"37126",2631,4816,3936,3348,5410,4031,3070,4990,1969,2916,"Monocytes"
"37133",2492,4473,6938,5489,5397,1663,6003,2953,1165,1049,"CD4+CD8-"
"37134",2158,5575,2351,2320,5558,4307,2818,3955,2065,1438,"CD56dim"
"37137",2028,4521,3851,1497,5400,4515,1959,4392,1965,1055,"CD56dim"
"37138",1822,2721,6773,5305,5397,2010,5956,2610,1425,884,"CD4+CD8-"
"37143",2715,598,6977,5379,5322,2286,6040,3174,1096,837,"CD4+CD8-"
"37149",1601,1826,6922,5209,5151,1815,5840,3352,1013,970,"CD4+CD8-"
"37153",2629,5084,6981,5421,5255,2174,5976,670,1003,881,"CD4+CD8-"
"37157",2266,4879,4630,2854,5265,3948,2342,3691,1855,1208,"CD56dim"
"37158",1405,3589,6645,1490,5685,2501,5700,6268,1558,1438,"CD8+CD4-"
"37166",2518,3389,3092,3366,4901,1882,2922,4326,3015,3383,"Monocytes"
"37168",1658,3605,6382,2267,5555,2960,5752,5998,1473,1088,"CD8+CD4-"
"37171",1866,2119,6748,1276,5699,1020,5529,6328,1948,1147,"CD8+CD4-"
"37173",1871,3361,7088,5339,5161,2610,5734,1740,1299,855,"CD4+CD8-"
"37175",2321,4297,6683,2598,5480,3166,5480,5929,932,912,"CD8+CD4-"
"37178",2207,3473,7002,5382,4999,1397,5660,2757,1262,683,"CD4+CD8-"
"37180",2648,2166,6670,1479,5487,1764,5175,6217,1963,955,"CD8+CD4-"
"37181",2108,2983,3762,4750,5637,3027,3840,4192,4696,6915,"Eosinophils"
"37184",2199,3868,6992,5649,5401,1910,6153,2624,1316,1041,"CD4+CD8-"
"37188",1825,1942,6952,5402,5146,2029,5823,2065,1856,904,"CD4+CD8-"
"37200",4426,4241,4544,5168,5648,3969,4076,5003,6007,7373,"Eosinophils"
"37206",2433,1897,6338,4253,4313,1114,4769,2303,1385,582,"CD4+CD8-"
"37207",2231,4256,6880,5225,5175,2347,5586,2578,950,576,"CD4+CD8-"
"37211",3242,2574,6816,5268,5023,2141,5580,1834,1431,688,"CD4+CD8-"
"37214",2213,4650,6408,2686,4888,2451,5783,5466,949,1189,"CD8+CD4-"
"37216",2709,5017,3254,4134,5487,4000,2855,4636,2580,2786,"Monocytes"
"37218",2753,497,7100,4679,6034,2303,5914,6539,1885,1440,"CD8+CD4-"
"37224",2238,2278,6386,2909,5231,1956,5592,6003,2115,1024,"CD8+CD4-"
"37228",2273,2274,6360,4471,4595,1506,5094,2860,917,462,"CD4+CD8-"
"37231",2481,2415,6413,4778,4467,2201,4962,1745,978,638,"CD4+CD8-"
"37234",1625,4164,7247,5681,5414,1741,5894,2232,1365,909,"CD4+CD8-"
"37239",1981,4750,7008,5538,5413,2233,6196,2686,1061,1043,"CD4+CD8-"
"37240",2288,3043,6479,3339,5190,3033,5750,5953,1648,989,"CD8+CD4-"
"37245",3365,3103,6808,2980,5211,3106,5958,5991,1179,1055,"CD8+CD4-"
"37248",3049,4241,7031,5464,5156,2686,5529,3312,1191,950,"CD4+CD8-"
"37249",2599,4664,6997,5844,5613,1265,5525,3263,2184,1247,"CD4+CD8-"
"37250",2349,3549,2435,3457,4944,2704,2764,4003,2247,3404,"Monocytes"
"37256",2647,5817,1381,2319,5263,2199,2063,956,2281,1150,"CD56dim"
"37257",2249,4652,2141,2431,4987,1867,2127,1917,1859,975,"CD56dim"
"37269",2791,3782,7108,5579,5354,1832,5844,2543,1124,1088,"CD4+CD8-"
"37273",2330,3616,3988,4918,5779,3281,3647,4023,5557,7991,"Eosinophils"
"37274",2534,5163,4114,2799,5369,3743,2763,4814,1972,3194,"Monocytes"
"37283",2938,3904,1575,4322,5289,4246,2429,4916,1633,2096,"Monocytes"
"37285",2093,2374,6935,5282,4850,1944,5412,2289,1198,768,"CD4+CD8-"
"37288",2121,2739,7161,5352,5040,2068,5925,1185,1001,759,"CD4+CD8-"
"37290",2189,4559,2980,661,5111,4005,1861,4271,1630,788,"CD56dim"
"37291",1756,4305,7260,5693,5431,1818,6071,2124,1298,901,"CD4+CD8-"
"37297",2525,5516,4061,3452,4841,3646,2306,4446,1437,2284,"Monocytes"
"37299",2530,3923,6977,5422,5257,1485,5481,2043,1096,771,"CD4+CD8-"
"37302",2175,4119,3136,3413,5226,2572,2486,4052,2263,3705,"Monocytes"
"37304",2109,2590,7340,5506,5297,2333,5443,2522,936,776,"CD4+CD8-"
"37306",2392,4329,3708,5072,5614,3321,3749,4733,4752,7127,"Eosinophils"
"37307",1688,3825,7148,5463,5184,1959,5768,2132,1052,892,"CD4+CD8-"
"37310",3367,3058,6803,454,5308,1340,6090,6148,1674,1083,"CD8+CD4-"
"37311",2226,4202,5804,3621,3505,2345,4261,708,1711,1021,"CD4+CD8-"
"37314",2143,2929,6827,5600,5378,1926,6078,2691,1033,1007,"CD4+CD8-"
"37316",1274,3233,7193,5497,5444,2505,5840,967,1194,930,"CD4+CD8-"
"37317",1903,3615,3890,4853,5684,1992,4047,4777,4182,6774,"Eosinophils"
"37318",1664,4349,7233,5587,5431,1715,6494,2618,1182,930,"CD4+CD8-"
"37319",2074,4315,3694,4939,5866,3559,3537,4679,5850,8191,"Eosinophils"
"37322",1827,2853,6988,5456,5290,2139,5967,3191,1152,1655,"CD4+CD8-"
"37325",2105,2254,6993,5238,5245,2063,5793,2057,826,823,"CD4+CD8-"
"37326",2273,5349,2835,4813,5448,4074,3164,4899,2963,3265,"Monocytes"
"37328",2481,3056,6630,2621,5612,1912,6010,6290,2097,1178,"CD8+CD4-"
"37329",3010,3896,7320,5624,5335,1923,5838,2237,1032,927,"CD4+CD8-"
"37331",2310,1665,6909,1413,5551,1016,5315,5796,1994,1283,"CD8+CD4-"
"37334",921,4060,7287,5729,5564,1772,6647,2359,1669,1321,"CD4+CD8-"
"37336",2519,4182,4072,4750,5711,3405,3250,4817,4955,6957,"Eosinophils"
"37338",696,2320,6929,2434,5394,2071,6156,6113,1228,981,"CD8+CD4-"
"37339",2029,3872,3704,4787,5699,3217,4129,4417,5600,7110,"Eosinophils"
"37343",3505,4568,3388,5117,5063,3069,2818,4779,3827,4227,"Monocytes"
"37346",2477,4705,1338,3889,5195,3625,2278,4400,1742,1697,"Monocytes"
"37349",3102,4336,6874,5442,5261,2173,5978,1903,1407,1136,"CD4+CD8-"
"37350",2370,2112,6790,2610,5525,3665,5271,5788,1726,1024,"CD8+CD4-"
"37352",2393,5075,3616,642,5553,4297,3149,5093,1923,1015,"CD56dim"
"37353",1610,2902,6924,5365,5072,1789,5479,2934,905,826,"CD4+CD8-"
"37357",2783,4840,871,4199,5447,3669,1256,4480,2458,2803,"Monocytes"
"37361",2728,4870,1920,5009,5677,4283,2482,4842,3556,3760,"Monocytes"
"37362",2067,2760,6756,5243,5108,2196,5668,2682,923,727,"CD4+CD8-"
"37363",1843,3012,6681,3732,5672,4339,6181,5442,2038,2123,"CD8+CD4-"
"37364",2820,4707,6973,5253,5192,1805,5668,2468,1085,863,"CD4+CD8-"
"37367",2699,5420,902,2216,5607,1571,1932,2873,2221,1486,"CD56dim"
"37369",1659,3825,7104,5532,5301,2237,5594,1889,1401,952,"CD4+CD8-"
"37371",5241,2196,2523,5427,4949,3444,1572,2189,1295,773,"Mature SIg Kappa"
"37372",3104,3295,6730,1453,5286,2581,5684,6027,1037,1800,"CD8+CD4-"
"37374",1770,1947,6820,5476,5252,1638,6023,1974,1384,1448,"CD4+CD8-"
"37378",1798,3121,6719,2745,5691,1922,5335,6437,2047,1448,"CD8+CD4-"
"37380",1686,2715,6627,2223,5582,1422,5471,6162,1949,1230,"CD8+CD4-"
"37381",1521,5015,6548,5615,5324,2166,6575,1687,931,1291,"CD4+CD8-"
"37382",2716,3847,6914,5513,5393,1348,5794,2892,1161,930,"CD4+CD8-"
"37384",3235,3014,6838,1547,5425,2925,6336,6188,1919,1310,"CD8+CD4-"
"37386",1659,5054,6808,5526,5462,2297,6549,2096,908,992,"CD4+CD8-"
"37387",936,4228,7291,5573,5284,2339,6210,817,1317,987,"CD4+CD8-"
"37389",2519,3863,2371,3615,5153,2470,2120,4402,3409,3010,"Monocytes"
"37390",3278,4836,4354,5409,5901,3959,4339,5069,4952,8191,"Eosinophils"
"37391",2436,2894,3552,3703,4958,2302,2556,3989,1821,3819,"Monocytes"
"37393",2256,3384,7146,5729,5307,2368,5869,810,1107,1167,"CD4+CD8-"
"37396",2363,3765,7144,5345,5362,1385,6129,2653,1728,1046,"CD4+CD8-"
"37398",1235,3072,7191,5545,5277,1775,6123,2408,1408,1266,"CD4+CD8-"
"37401",2858,1261,6746,3135,5855,4391,6361,5409,2034,1478,"CD8+CD4-"
"37406",2564,4423,4628,3918,4637,3384,3854,4432,1779,1861,"Monocytes"
"37408",2094,3704,6702,5597,5214,2232,6157,1956,1163,984,"CD4+CD8-"
"37411",1025,2599,6899,1125,5616,745,6665,6403,2343,1597,"CD8+CD4-"
"37412",2367,3767,6802,5152,4480,1600,5449,2231,737,706,"CD4+CD8-"
"37415",2564,1588,6655,2308,5813,3034,6088,6543,1975,1881,"CD8+CD4-"
"37418",1819,3599,7239,5498,5265,2500,5601,2512,1072,886,"CD4+CD8-"
"37419",3626,4468,4204,5172,5880,3243,3206,4596,5218,7354,"Eosinophils"
"37420",2481,4123,6592,2370,5491,3100,6038,6006,935,1072,"CD8+CD4-"
"37424",2316,4269,3140,3894,4938,3377,2709,4212,1791,1748,"Monocytes"
"37426",1873,2029,6584,5113,5129,1881,6022,1904,1362,706,"CD4+CD8-"
"37429",2228,3724,6828,5359,5278,2011,5837,3417,1596,1108,"CD4+CD8-"
"37431",1997,3671,7051,5363,5126,1780,6106,2310,914,674,"CD4+CD8-"
"37433",3176,5022,7015,5378,5367,2068,6060,2453,1336,1178,"CD4+CD8-"
"37435",1597,4563,6572,5427,5212,2172,5802,2816,985,817,"CD4+CD8-"
"37439",2449,4100,6860,5301,5216,2010,5301,1919,722,635,"CD4+CD8-"
"37441",2380,2334,5383,3948,3779,1940,4720,2294,637,519,"CD4+CD8-"
"37442",1724,2100,7123,5421,5262,2007,6064,3085,1307,1091,"CD4+CD8-"
"37443",1531,3369,6677,5691,5449,1842,6138,736,1996,1316,"CD4+CD8-"
"37444",1633,3303,6888,5343,5101,2427,5857,2539,1221,1272,"CD4+CD8-"
"37449",2133,5109,4486,4816,5474,4105,3565,4872,2653,2890,"Monocytes"
"37457",3108,3481,3122,4258,5116,2633,2323,4752,4077,3939,"Monocytes"
"37459",1704,2074,6767,5567,5456,2268,5755,2813,1343,1167,"CD4+CD8-"
"37460",3804,4301,4202,5198,5810,3672,3589,4709,4603,7373,"Eosinophils"
"37461",1852,3498,6656,2381,5521,2808,5197,6183,1820,1241,"CD8+CD4-"
"37466",2893,3260,6777,2403,5436,2880,5299,6345,1944,1164,"CD8+CD4-"
"37467",2521,4090,3860,4898,5655,2993,3685,4903,4604,6938,"Eosinophils"
"37470",2618,5319,3706,4323,5224,4378,2435,4970,2920,2507,"Monocytes"
"37476",2561,4528,3752,4268,5206,3558,1828,4280,1472,1830,"Monocytes"
"37478",720,3874,7186,5529,5355,2084,6304,1656,1459,869,"CD4+CD8-"
"37479",3926,4602,4650,5377,5903,4059,3575,5003,4463,7684,"Eosinophils"
"37480",1763,3714,6748,5332,5073,2885,5569,3293,688,686,"CD4+CD8-"
"37482",2374,2694,6889,5130,4768,1929,5262,2138,1118,528,"CD4+CD8-"
"37484",3221,3301,7095,5566,5641,2123,5908,2858,2047,1178,"CD4+CD8-"
"37486",2090,2181,6438,4898,4479,1829,5336,2859,518,549,"CD4+CD8-"
"37487",3280,4935,6810,5402,5165,2150,6719,3059,2026,895,"CD4+CD8-"
"37493",2740,4338,3255,4824,5374,3896,2406,4648,2573,2433,"Monocytes"
"37499",2195,4423,2958,1022,5396,4022,2055,3827,1811,981,"CD56dim"
"37500",5740,3937,3219,6225,5152,4979,3037,3545,1276,1029,"Mature SIg Kappa"
"37503",4101,4453,4675,5388,5768,3912,4625,5247,5457,7518,"Eosinophils"
"37506",1744,4412,6918,1708,5339,1484,6587,5899,2178,1250,"CD8+CD4-"
"37511",1255,4258,6725,1443,5269,1587,5867,6165,1415,964,"CD8+CD4-"
"37512",1466,2282,6874,5652,5561,1691,6580,2204,1829,1024,"CD4+CD8-"
"37513",3778,4056,6757,5718,5436,1873,5931,2761,1176,930,"CD4+CD8-"
"37518",2219,4145,6725,5307,5067,2106,5499,2167,926,662,"CD4+CD8-"
"37523",2471,4453,3846,5090,5645,3487,4152,4817,4109,6982,"Eosinophils"
"37527",2176,5020,1571,1159,5490,1541,2375,2096,2229,1329,"CD56dim"
"37529",2148,2612,6967,5478,5323,1743,5958,2115,1671,892,"CD4+CD8-"
"37533",1515,1673,7127,5620,5432,2469,6028,3109,1342,981,"CD4+CD8-"
"37534",2183,2409,6464,3440,5548,3989,5857,4598,1836,1280,"TCRgd-"
"37535",1326,3198,7058,5691,5478,1722,6200,3017,1204,1046,"CD4+CD8-"
"37540",2763,3750,3203,3615,5052,2841,1989,4234,2426,3683,"Monocytes"
"37543",1298,4608,7035,5230,5101,2137,5670,1764,1107,794,"CD4+CD8-"
"37544",1992,2926,1916,1130,5270,4705,2343,4763,1723,1122,"CD56dim"
"37546",2300,4883,6938,5354,5389,2495,5935,3673,1249,1074,"CD4+CD8-"
"37547",2125,3609,2196,1577,5449,3748,2092,4841,1868,989,"CD56dim"
"37548",1917,2519,7166,5551,5351,2098,6267,2734,1328,1108,"CD4+CD8-"
"37549",3004,4890,3581,4795,5471,4154,3502,4907,2773,2999,"Monocytes"
"37550",2217,4072,3106,1725,5323,1361,1751,2614,1836,1102,"CD56dim"
"37552",1975,2791,7067,5554,5317,1922,5907,2749,1410,981,"CD4+CD8-"
"37554",3530,4379,4676,4836,5220,3487,2524,4970,4299,3858,"Monocytes"
"37557",2759,3487,3935,4113,5013,3061,3413,4033,2462,3541,"Monocytes"
"37561",3854,3971,4342,5260,5840,4023,4270,5031,6158,7552,"Eosinophils"
"37563",2779,4531,6651,5380,5208,1465,5909,2743,891,744,"CD4+CD8-"
"37574",1980,3243,6943,1496,5582,1261,5323,6404,1889,1400,"CD8+CD4-"
"37579",2162,3848,7045,5506,5086,2329,6338,2528,1092,835,"CD4+CD8-"
"37580",2562,2865,6814,2531,5707,2313,5651,6428,1893,1784,"CD8+CD4-"
"37581",3335,4732,3493,4506,5578,4182,973,4877,2641,2682,"Monocytes"
"37587",2413,4272,6715,5559,5375,2167,5954,3298,1328,1233,"CD4+CD8-"
"37594",2131,5255,3111,3703,5403,4297,2555,4871,3135,2724,"Monocytes"
"37595",1538,2552,7031,2600,5626,832,6047,6255,2377,1161,"CD8+CD4-"
"37596",2721,3602,3891,3138,4703,1912,2672,3743,2333,2892,"Monocytes"
"37602",3207,4235,2776,4339,5318,3935,2561,4713,3110,2935,"Monocytes"
"37605",1190,1565,6469,2034,5308,2135,5987,5794,1402,1066,"CD8+CD4-"
"37606",2590,5419,4423,3439,5352,4685,3398,5174,2287,2722,"Monocytes"
"37608",2988,2707,6772,5474,5229,2491,5797,2833,755,776,"CD4+CD8-"
"37615",2266,4206,4441,1557,5172,3732,2528,3008,1044,785,"CD56dim"
"37621",2295,3508,3700,4520,5397,3321,2227,4398,2484,2886,"Monocytes"
"37628",1826,2866,6831,2417,5270,1728,6243,5805,2277,1241,"CD8+CD4-"
"37634",2378,5043,1067,1671,5222,3881,1877,4492,1826,1035,"CD56dim"
"37635",1258,3600,7104,5348,5113,1721,5721,2875,1552,1038,"CD4+CD8-"
"37637",2264,3701,6490,2292,5286,2033,5479,5653,1908,1080,"CD8+CD4-"
"37638",5272,4375,1928,5847,4937,5770,4007,2437,1319,594,"Mature SIg Kappa"
"37641",2264,5630,1981,2678,5382,4793,2276,4430,2315,1299,"CD56dim"
"37642",2525,2803,5619,4242,4094,2201,4686,2498,573,656,"CD4+CD8-"
"37645",2193,3484,6253,5261,4921,1711,5654,3022,1117,650,"CD4+CD8-"
"37647",1924,3162,6656,5329,5089,1683,5849,3134,1362,694,"CD4+CD8-"
"37652",2389,3276,2907,3573,4930,2378,2742,3544,2126,3333,"Monocytes"
"37655",1990,3644,6865,5562,5340,2074,6234,2559,1489,1354,"CD4+CD8-"
"37662",3017,4052,4263,4554,5181,3541,2812,4365,2000,3480,"Monocytes"
"37668",2528,2777,4652,5106,5888,3760,4080,3994,4601,8191,"Eosinophils"
"37670",1889,3049,7171,5395,5102,2647,6116,2452,1153,884,"CD4+CD8-"
"37679",3091,1603,6651,5766,5569,1474,6858,2249,2111,1475,"CD4+CD8-"
"37685",1533,2247,6987,998,5401,1679,6051,6165,2321,1285,"CD8+CD4-"
"37687",2496,2996,3376,3564,4852,2485,2202,4041,1607,1934,"Monocytes"
"37689",2223,2118,6869,5547,5355,2963,5950,3473,1374,1534,"CD4+CD8-"
"37690",1283,3012,6950,5426,5200,2203,6223,3382,1291,1128,"CD4+CD8-"
"37692",2223,3569,7076,5545,5270,1774,6097,2917,1374,1097,"CD4+CD8-"
"37693",2499,3413,7121,5481,5233,1577,6175,2817,1640,1324,"CD4+CD8-"
"37699",2677,4679,4180,4873,5641,3272,3949,4885,5508,6834,"Eosinophils"
"37700",5774,4975,2715,6191,5129,4481,4278,4239,1136,686,"Mature SIg Kappa"
"37703",1676,3611,7132,5864,5671,1502,5683,2820,2271,1496,"CD4+CD8-"
"37704",2702,3989,6928,5263,4941,2003,5492,2062,1144,791,"CD4+CD8-"
"37705",2395,3404,3332,3193,4899,2329,2401,3432,1673,2505,"Monocytes"
"37706",2392,3997,3707,4771,5621,2239,3269,4936,4553,6753,"Eosinophils"
"37708",2336,1822,6065,2123,4699,1102,2870,5381,2051,944,"CD8+CD4-"
"37713",3453,4052,4239,5283,5812,3705,4334,4777,5177,7300,"Eosinophils"
"37714",1516,4983,7086,5604,5144,2041,6086,3722,1416,1258,"CD4+CD8-"
"37720",3233,4348,6891,5531,5195,2456,5709,3678,1476,1440,"CD4+CD8-"
"37721",3858,3703,7022,5290,5039,2209,5783,1422,1117,706,"CD4+CD8-"
"37722",1827,4115,7139,5380,5186,1786,6038,3169,1531,1241,"CD4+CD8-"
"37724",1597,3982,7135,5624,5386,2005,6526,2425,1856,1266,"CD4+CD8-"
"37725",1630,2940,7192,5469,5268,1496,6049,2493,1388,967,"CD4+CD8-"
"37727",1441,4344,6604,5729,5406,2814,6867,2667,2276,1038,"CD4+CD8-"
"37728",1943,2512,6766,4422,5689,4228,5700,6352,2226,1610,"CD8+CD4-"
"37737",2170,4196,3453,3185,4756,2914,2503,4452,1639,2086,"Monocytes"
"37738",5820,2885,1809,6422,5524,5895,3818,3291,1536,1167,"Mature SIg Kappa"
"37741",1911,4060,6726,973,5298,2344,6173,5945,1010,1086,"CD8+CD4-"
"37742",1425,1848,7239,5630,5375,2619,6192,2729,1233,1411,"CD4+CD8-"
"37748",2092,3270,6629,1582,5464,2025,5446,6053,1913,1272,"CD8+CD4-"
"37751",2512,3926,3753,4828,5616,2999,4188,4969,4618,7030,"Eosinophils"
"37753",2636,1376,6748,2970,5303,1723,5268,5975,1605,1094,"CD8+CD4-"
"37759",2406,3494,3086,3502,4672,2179,2014,3953,2667,2895,"Monocytes"
"37761",2949,3465,6507,5337,5090,2141,5579,2152,1800,861,"CD4+CD8-"
"37762",2850,3897,4008,5028,5947,3638,3077,4584,6355,7388,"Eosinophils"
"37764",2211,4041,2384,2613,5123,4418,2490,3728,1732,1041,"CD56dim"
