"","CD19/TCRgd:PE Cy7-A LOGICAL","CD38:APC H7-A LOGICAL","CD3:APC-A LOGICAL","CD4+CD20:PB-A LOGICAL","CD45:PO-A LOGICAL","CD56+IgK:PE-A LOGICAL","CD5:PerCP Cy5-5-A LOGICAL","CD8+IgL:FITC-A LOGICAL","FSC-A LINEAR","SSC-A Exp-SSC Low","Population ID (name)"
"57268",1199,1041,6513,5416,5568,1770,6507,1809,2874,1446,"CD4+CD8-"
"57278",1761,2600,6620,1288,5580,3694,5736,6383,2362,1369,"CD8+CD4-"
"57288",3062,4186,6768,5486,5171,1279,5167,2190,2036,1102,"CD4+CD8-"
"57295",1906,3662,6914,1851,5644,4217,4697,6218,3016,1740,"CD8+CD4-"
"57310",2297,4905,6455,5725,5515,1217,6333,1255,2204,972,"CD4+CD8-"
"57311",2594,2022,6812,1202,5561,1544,5870,6182,2240,1356,"CD8+CD4-"
"57314",2701,3828,7405,5805,5368,1641,6065,2634,2386,1162,"CD4+CD8-"
"57334",1783,3110,1539,4216,4425,4151,2109,4264,3168,3400,"Monocytes"
"57337",3636,2768,2934,4585,5142,3469,3802,4285,3050,6808,"Eosinophils"
"57340",2139,4971,1879,2001,5580,4685,1573,3431,2739,1589,"CD56dim"
"57346",2363,3825,2470,4602,4987,4926,1819,5016,4687,3256,"Monocytes"
"57360",1666,2914,3006,4482,5337,3850,4081,4137,4606,8191,"Eosinophils"
"57379",1153,2615,6518,2278,5256,2026,6035,5814,2335,1284,"CD8+CD4-"
"57390",890,3178,6927,5708,5280,2407,6189,1146,2642,1287,"CD4+CD8-"
"57423",1521,2544,6958,5562,5189,1933,5682,1498,1953,851,"CD4+CD8-"
"57430",1959,3119,3666,4132,5122,3293,3821,3761,3684,6789,"Eosinophils"
"57435",1300,3372,6749,5680,5132,1054,5613,2016,2002,935,"CD4+CD8-"
"57440",2007,3271,3500,4202,5295,3235,3464,3767,3817,7064,"Eosinophils"
"57444",1954,1531,6555,5797,5321,1271,5415,2525,2292,1170,"CD4+CD8-"
"57445",2143,2856,3579,4318,5164,3363,3846,4241,3791,6891,"Eosinophils"
"57449",2596,2366,2029,1526,5558,4677,2107,4729,2722,1316,"CD56dim"
"57470",1273,2724,6446,5609,5207,2060,6213,2379,2136,1159,"CD4+CD8-"
"57478",2537,3233,7033,1505,5570,1099,5043,3100,2290,1420,"TCRgd-"
"57494",2258,4625,1734,2056,5478,5384,2464,4070,2618,1219,"CD56dim"
"57495",2222,3368,7150,5865,5280,1780,4803,2337,2263,1348,"CD4+CD8-"
"57505",1440,1411,6706,5751,5474,1208,6521,2301,2686,1566,"CD4+CD8-"
"57508",814,2456,6845,5776,5378,1795,6460,3092,2576,1316,"CD4+CD8-"
"57530",2520,4479,2920,4247,5042,4961,1605,4930,3180,3518,"Monocytes"
"57538",2097,3858,6808,1163,5358,1521,5865,6335,2069,1200,"CD8+CD4-"
"57548",1816,2522,6954,5486,5176,1859,5223,2247,2093,1002,"CD4+CD8-"
"57551",1102,3105,6820,5830,5392,1264,6094,2462,2827,1327,"CD4+CD8-"
"57559",2328,3821,2954,4249,5102,5018,1406,5016,4174,3179,"Monocytes"
"57568",2381,2858,7122,5645,5344,1511,6163,2803,2399,1268,"CD4+CD8-"
"57575",1955,4149,1197,4612,4470,4413,1914,4561,3666,3097,"Monocytes"
"57579",286,1660,6667,5936,5637,1256,6596,2614,2653,1493,"CD4+CD8-"
"57582",595,2896,6705,5562,5052,1994,5808,2518,2174,1055,"CD4+CD8-"
"57607",2697,3137,3974,4175,5105,3266,3790,4086,3733,6521,"Eosinophils"
"57626",1638,2011,6915,1607,5489,2425,5902,6310,2289,1540,"CD8+CD4-"
"57630",2148,4367,2508,1472,5297,4615,2484,3373,2303,1353,"CD56dim"
"57635",3982,400,7047,5843,5462,816,6527,1705,2454,1096,"CD4+CD8-"
"57649",1910,4712,870,720,5280,5263,2101,5613,2418,1343,"CD56dim"
"57653",2395,3540,6973,1365,5553,4606,4058,6296,2825,1530,"CD8+CD4-"
"57654",1460,2679,6982,5597,5092,856,5914,2430,1985,1016,"CD4+CD8-"
"57655",1156,2217,7244,5831,5472,829,5972,2206,2452,1359,"CD4+CD8-"
"57664",3267,5052,6564,6065,5452,1219,6138,1874,2079,1107,"CD4+CD8-"
"57672",2415,2719,6278,2322,5527,1916,4721,3156,2505,1383,"TCRgd-"
"57716",2222,3073,3798,4197,5161,3313,3432,3835,3606,7110,"Eosinophils"
"57727",1619,2165,6741,5847,5514,1973,5766,1955,2449,1451,"CD4+CD8-"
"57736",2763,2144,7147,5628,5167,1027,5438,1557,2140,1080,"CD4+CD8-"
"57738",1115,1535,6743,910,5418,2021,5817,6043,2551,1129,"CD8+CD4-"
"57744",1188,2697,6682,1847,5270,1670,5810,6261,2204,1335,"CD8+CD4-"
"57763",2113,4431,2392,4468,4920,4890,2502,4973,4336,2863,"Monocytes"
"57780",1388,2300,6856,1312,5750,1924,5340,6355,2869,1633,"CD8+CD4-"
"57788",2414,5672,2224,2405,5611,5151,1854,3675,2724,1757,"CD56dim"
"57792",2223,1955,6691,2058,5444,3879,4782,6164,2312,1369,"CD8+CD4-"
"57806",2309,4557,1271,2221,5357,5179,1765,5192,2497,1488,"CD56dim"
"57808",2161,2050,6554,5489,5073,1262,5310,2437,1786,977,"CD4+CD8-"
"57818",2329,3748,2616,3695,4465,4181,1479,4475,3716,2700,"Monocytes"
"57820",2878,738,6811,3054,5664,1247,4864,6345,2515,1249,"CD8+CD4-"
"57824",1032,2454,6540,1747,5315,1090,6059,5742,2385,1091,"CD8+CD4-"
"57826",3058,2199,6834,2294,5402,1327,5244,6205,2519,1348,"CD8+CD4-"
"57849",1598,2806,6895,1143,5232,611,5437,6186,2035,955,"CD8+CD4-"
"57850",2084,2227,2707,1433,5669,5366,2262,5322,2546,1633,"CD56dim"
"57864",2195,3231,6643,5641,5237,2017,5942,1035,2287,1211,"CD4+CD8-"
"57867",2479,4167,1532,4339,4661,4970,1758,5099,4809,3368,"Monocytes"
"57878",2459,1718,6707,5896,5420,1732,5499,1421,2472,1187,"CD4+CD8-"
"57888",2092,4363,2746,4238,4929,4689,1927,4712,4059,2540,"Monocytes"
"57898",2184,2971,6984,5598,5107,1211,5404,1762,1730,825,"CD4+CD8-"
"57904",2315,3815,2511,4180,4238,4186,1833,4561,4057,3924,"Monocytes"
"57910",2738,3097,3390,4059,5186,3328,3689,3934,3714,6601,"Eosinophils"
"57927",2205,4000,2475,1736,5405,4912,1793,5815,2559,1664,"CD56dim"
"57933",6230,1859,965,6359,5377,2488,2222,5845,2120,1033,"Mature SIg Lambda"
"57941",2814,3131,7186,5551,5059,1331,5847,1866,2051,983,"CD4+CD8-"
"57943",2122,3882,1152,4137,3989,3679,2128,4213,3588,3173,"Monocytes"
"57981",6046,2715,1865,6260,5243,2955,2226,6062,2026,969,"Mature SIg Lambda"
"57990",1854,2289,7000,2342,5363,2143,4977,3400,2072,1227,"TCRgd-"
"58011",2704,3455,6402,732,5143,1559,5589,5413,2449,1257,"TCRgd-"
"58015",1846,3350,6838,5565,5125,1702,5584,1622,2070,946,"CD4+CD8-"
"58019",2200,5009,2732,1535,5350,4791,2765,2327,2482,1772,"CD56dim"
"58023",2294,2800,3763,4507,5428,3766,3890,4385,2847,7001,"Eosinophils"
"58025",2120,2815,3559,4259,5298,3267,2923,4113,3840,6517,"Eosinophils"
"58028",1946,1585,6734,5153,5446,1521,5024,6043,2272,1206,"CD8+CD4-"
"58031",2238,5156,2393,2383,5185,5040,2794,4654,2797,1653,"CD56dim"
"58036",2014,4183,1975,560,5263,4735,1507,3738,2174,1244,"CD56dim"
"58040",2950,2833,6229,5765,5370,1246,6214,2584,2366,1375,"CD4+CD8-"
"58043",1416,1460,6627,5460,5205,1444,5681,1674,2152,918,"CD4+CD8-"
"58053",1940,2184,3764,4097,5070,3389,3782,3847,3246,7051,"Eosinophils"
"58059",1839,4644,1607,3720,4526,4439,2152,4621,3744,3123,"Monocytes"
"58071",2064,4186,1614,4296,4580,4489,1779,4615,3983,3306,"Monocytes"
"58081",2586,4118,3417,4283,4753,5087,2139,5064,3674,2377,"Monocytes"
"58084",2702,2183,6756,2123,5583,5038,4971,6200,2986,1620,"CD8+CD4-"
"58086",2480,2560,3368,4147,5116,3240,3129,3885,3670,6292,"Eosinophils"
"58099",1854,2244,6521,539,5227,4857,4118,4967,2262,1187,"TCRgd-"
"58121",2812,2988,6911,597,5560,1677,5279,6386,2533,1369,"CD8+CD4-"
"58122",2801,2762,7031,5697,5411,2320,5828,2340,2521,1176,"CD4+CD8-"
"58124",1354,1834,6694,1717,5758,1769,5541,6444,2535,1483,"CD8+CD4-"
"58140",2158,3519,1920,4665,4874,4763,1344,4654,4212,2784,"Monocytes"
"58152",1906,3135,3691,4271,5274,3497,3899,3848,2755,7064,"Eosinophils"
"58174",2507,3003,3749,4266,5097,3603,2993,3889,3765,6886,"Eosinophils"
"58176",3667,2500,6743,1083,5457,1659,5595,6357,2548,1361,"CD8+CD4-"
"58179",2525,3228,4215,4473,5381,3545,3706,4118,2730,8176,"Eosinophils"
"58180",2072,1609,6810,1843,5683,4620,4518,6232,2118,1252,"CD8+CD4-"
"58197",2117,2562,6655,5175,5275,2026,5255,5565,2774,1249,"TCRgd-"
"58198",2259,4875,1290,1915,5514,4347,2259,3628,2831,1550,"CD56dim"
"58212",1065,2487,6996,5789,5372,1141,6409,2337,2320,1203,"CD4+CD8-"
"58219",3474,3009,6686,5587,5208,1497,5863,2533,1991,1036,"CD4+CD8-"
"58223",2341,1558,6832,2062,5548,4101,4958,6282,2569,1406,"CD8+CD4-"
"58225",2364,2351,6731,1863,5613,2989,5168,6373,2713,1353,"CD8+CD4-"
"58244",1268,705,6842,5857,5658,1914,6406,2716,2477,1351,"CD4+CD8-"
"58245",2007,3179,1002,1514,5602,4705,2524,3355,2832,1709,"CD56dim"
"58250",2205,1968,6823,363,5600,1341,5137,6280,2528,1483,"CD8+CD4-"
"58252",2108,4083,1696,3680,4598,4413,1975,4641,3966,2683,"Monocytes"
"58255",2488,2494,7157,1472,5525,2468,5817,6190,2359,1168,"CD8+CD4-"
"58256",2024,4425,1649,3566,4832,4754,1766,4948,3800,4103,"Monocytes"
"58268",2473,2052,2934,3961,5102,2977,3310,3741,4327,6452,"Eosinophils"
"58270",2047,3001,1996,4502,5079,3776,1781,4034,4356,3223,"Monocytes"
"58274",1731,2212,1815,2068,5427,5348,1837,3709,2767,1714,"CD56dim"
"58277",2264,4797,2756,4492,5054,3781,1743,4245,3906,2580,"Monocytes"
"58284",1948,3547,3452,3817,4984,2771,3793,3698,4024,6650,"Eosinophils"
"58289",1698,4269,1331,4104,4746,4854,2772,4942,4302,3556,"Monocytes"
"58290",2380,3983,6973,2116,5739,5357,4958,6457,2820,1707,"CD8+CD4-"
"58320",2427,1242,7070,5602,5351,1527,5522,2802,2334,1214,"CD4+CD8-"
"58323",1710,3048,3934,4141,5172,3450,3791,3888,3677,6894,"Eosinophils"
"58325",1766,2958,6539,2453,5433,2590,5668,6210,2023,1244,"CD8+CD4-"
"58344",2393,4133,1690,3835,4829,5284,2130,5194,3829,2735,"Monocytes"
"58346",2542,2382,6626,3167,5573,2712,5234,6200,2459,1340,"CD8+CD4-"
"58349",2029,4571,2355,4362,4960,5019,2160,5011,4187,3269,"Monocytes"
"58354",1626,2101,7130,1244,5682,2005,5529,6415,2772,1550,"CD8+CD4-"
"58364",2212,3724,6737,2340,5416,4764,3903,5594,2405,1646,"TCRgd-"
"58373",1870,2118,6750,1246,5466,1538,4884,6054,2628,1321,"CD8+CD4-"
"58378",1528,2473,6888,5841,5267,788,5820,2737,1986,1127,"CD4+CD8-"
"58386",1683,4005,7186,1016,5406,2018,5392,5990,2236,1219,"CD8+CD4-"
"58399",2098,2354,1405,2208,5342,4529,2346,5457,2418,1485,"CD56dim"
"58404",1890,4557,846,1706,5276,5429,2253,4900,2434,1435,"CD56dim"
"58412",2248,4266,962,4389,4503,4704,1829,4744,3884,2886,"Monocytes"
"58413",700,3603,7080,5807,5394,2349,6348,2034,2021,1099,"CD4+CD8-"
"58417",2630,672,7123,2510,5795,5599,4986,6347,3088,1963,"CD8+CD4-"
"58423",1253,3421,6946,5732,5335,1440,6726,2264,2452,1313,"CD4+CD8-"
"58425",1946,2587,6634,2440,5669,2056,5969,5730,2598,1485,"TCRgd-"
"58430",3119,1210,6950,5666,5368,1261,6210,2390,1849,1292,"CD4+CD8-"
"58432",2168,1604,6819,5818,5446,2374,4479,2537,2335,1303,"CD4+CD8-"
"58437",677,483,6780,5910,5522,1291,6343,2535,2645,1303,"CD4+CD8-"
"58469",2014,3226,3960,4341,5307,3622,4238,3977,3768,8098,"Eosinophils"
"58471",1768,2517,7028,5776,5377,1619,5450,2189,2175,1085,"CD4+CD8-"
"58479",1209,746,7036,1344,5588,4447,5409,5671,2414,1279,"TCRgd-"
"58489",5931,2095,2444,6407,5062,2972,1949,5804,2373,1420,"Mature SIg Lambda"
"58493",2212,4279,1896,4300,4525,4184,1830,4410,4014,2990,"Monocytes"
"58496",2757,2186,6693,415,5550,388,4845,5505,2585,1712,"TCRgd-"
"58513",3078,3655,4013,4698,4936,3484,4488,4369,4954,5803,"Eosinophils"
"58529",6038,2965,1982,6397,5286,6406,477,3168,2123,1154,"Mature SIg Kappa"
"58537",2349,1848,6847,5739,5262,1764,4387,2242,2240,1273,"CD4+CD8-"
"58538",2386,2222,7125,5658,5276,1717,5727,2616,2217,1074,"CD4+CD8-"
"58541",1805,2878,3534,4472,5198,3666,3961,3933,3590,7369,"Eosinophils"
"58551",629,3187,7037,1439,5490,1065,5924,6471,2519,1775,"CD8+CD4-"
"58552",2319,1680,6914,5787,5333,1306,6109,857,2396,1107,"CD4+CD8-"
"58559",2181,3000,6468,728,5249,961,5455,6395,1862,1110,"CD8+CD4-"
"58561",2460,2165,6579,884,5544,3997,4485,6179,2143,1501,"CD8+CD4-"
"58569",2354,1595,6625,5869,5484,861,4553,2299,2238,1369,"CD4+CD8-"
"58590",6328,3441,1607,6144,5325,5925,2099,3161,2117,901,"Mature SIg Kappa"
"58616",1914,3939,3308,4127,4600,4814,2119,5021,4046,2846,"Monocytes"
"58618",1513,2480,6836,5680,5522,1495,6390,2030,1825,1088,"CD4+CD8-"
"58626",1736,1546,7045,5695,5286,1578,5762,2724,2414,1287,"CD4+CD8-"
"58637",2547,4700,563,1147,5565,5152,1298,4977,2927,1643,"CD56dim"
"58640",2176,4999,1553,2302,5409,5451,2555,3430,2724,1630,"CD56dim"
"58652",1525,2254,2957,2464,5506,4946,3120,4855,2759,1540,"CD56dim"
"58668",1933,3521,1509,4532,4728,4532,2134,4451,4406,3183,"Monocytes"
"58674",1576,1227,6769,5577,5347,1295,6221,2663,1748,930,"CD4+CD8-"
"58678",6231,3933,2058,6494,5406,3227,1539,6318,2126,1061,"Mature SIg Lambda"
"58692",3259,3794,7096,5832,5433,1343,5602,1530,2152,1184,"CD4+CD8-"
"58693",2776,1964,7015,1431,5696,2278,5537,6569,2618,1475,"CD8+CD4-"
"58699",2058,2895,4133,4260,5175,3206,3722,3916,3703,7772,"Eosinophils"
"58707",2064,4374,2397,1230,5312,5157,1780,4819,2628,1477,"CD56dim"
"58711",1817,4130,1044,3256,4677,4170,2176,4466,4230,2827,"Monocytes"
"58727",1748,3805,1645,1639,5620,5188,2181,3835,2775,1612,"CD56dim"
"58730",2576,1789,7111,5645,5356,1914,5979,1941,2429,1292,"CD4+CD8-"
"58761",891,3024,6980,5815,5235,1577,5478,2227,2682,1337,"CD4+CD8-"
"58780",2367,3036,7088,5733,5226,1020,5572,1413,2192,1069,"CD4+CD8-"
"58797",6420,4963,1917,6854,5231,7054,3801,3563,2361,1116,"Mature SIg Kappa"
"58810",1897,3749,6757,5702,5525,1754,5984,2187,2157,1135,"CD4+CD8-"
"58812",1552,2748,6570,5686,5508,1401,5370,1614,2031,1088,"CD4+CD8-"
"58823",3001,3002,6600,5035,5432,749,6099,6416,2709,1383,"CD8+CD4-"
"58828",2386,1272,6961,5784,5429,1656,6165,2798,2511,1273,"CD4+CD8-"
"58829",6546,1828,1855,6670,5194,6577,4576,3587,2348,1246,"Mature SIg Kappa"
"58831",2639,4599,2635,4276,4550,4769,1741,4874,4580,3018,"Monocytes"
"58841",2344,4311,6305,1540,5558,1971,5159,5084,2629,1203,"TCRgd-"
"58842",1921,3152,2035,4325,5181,4231,1876,4228,3927,2754,"Monocytes"
"58845",2968,1259,6760,2140,5294,2254,5896,6208,2162,1146,"CD8+CD4-"
"58848",2119,2616,3210,3865,5214,3067,3450,3781,3954,6744,"Eosinophils"
"58863",557,2168,6764,5686,5358,4069,5379,2427,2741,1380,"CD4+CD8-"
"58864",2307,3167,6830,1079,5521,5495,3808,6339,2828,1438,"CD8+CD4-"
"58867",3085,2672,6694,2202,5448,985,4685,6024,2441,1297,"CD8+CD4-"
"58868",1548,1793,6771,262,5505,702,5480,6534,3057,1620,"CD8+CD4-"
"58878",1892,2370,7184,5866,5574,1806,6136,2776,2663,1233,"CD4+CD8-"
"58890",1832,2723,6755,5861,5471,1659,6030,2435,2664,1203,"CD4+CD8-"
"58921",1530,3100,6899,1728,5577,2897,4870,6356,2424,1225,"CD8+CD4-"
"58943",2728,1324,6982,2180,5493,2263,4807,4945,2143,1143,"TCRgd-"
"58946",3130,4075,6395,5677,5460,1572,5970,2747,2472,1356,"CD4+CD8-"
"58962",2262,2918,6797,1989,5319,918,4687,5873,2255,1244,"CD8+CD4-"
"58964",2197,3364,2438,4559,5218,3724,2531,3998,4784,2799,"Monocytes"
"58965",2028,2891,6197,2103,5279,1693,6313,5039,2376,1351,"TCRgd-"
"58968",1850,5749,6467,5752,5109,1779,6142,688,1925,1022,"CD4+CD8-"
"58998",1524,2904,6496,5666,5456,1840,6072,2213,2390,1118,"CD4+CD8-"
"59007",2411,2119,6835,1507,5761,1546,5351,6353,2667,1563,"CD8+CD4-"
"59009",2267,4342,1123,3927,4328,4370,1966,4516,3936,3312,"Monocytes"
"59012",1805,2262,1352,1722,5619,4994,2680,4562,2592,1422,"CD56dim"
"59015",1975,3066,6418,2184,5173,4568,3588,5342,2093,955,"TCRgd-"
"59025",2054,4822,1774,562,5402,5334,1339,3305,2548,1227,"CD56dim"
"59033",1645,2994,3094,4318,5300,3578,3957,4152,2398,8191,"Eosinophils"
"59042",1997,4439,2169,4696,5472,4749,2018,4901,3927,3451,"Monocytes"
"59044",2155,3174,2079,3740,4380,4509,2025,4635,3832,3320,"Monocytes"
"59045",2238,2672,6713,2176,5720,1814,5508,6383,2866,1742,"CD8+CD4-"
"59058",1947,2895,2318,2070,5464,4957,2408,3001,2541,1377,"CD56dim"
"59066",1753,2505,3733,4098,5341,3513,3705,3842,4091,7635,"Eosinophils"
"59085",2783,2919,6919,659,5381,2319,5773,6288,2231,1457,"CD8+CD4-"
"59104",2573,2406,6815,1267,5553,1379,5015,6275,2732,1388,"CD8+CD4-"
"59109",2060,888,6629,1179,5771,3314,4963,5913,2473,1587,"CD8+CD4-"
"59115",3412,1568,6407,5738,5388,2124,6415,912,2671,1313,"CD4+CD8-"
"59122",1862,1923,6921,5697,5201,2078,6010,2093,1939,986,"CD4+CD8-"
"59127",2017,2715,3767,4316,5264,3428,3292,4128,3306,6846,"Eosinophils"
"59131",1963,3977,2000,4235,4627,3966,2012,4396,3862,3264,"Monocytes"
"59137",1865,3275,6989,5765,5497,1677,5928,2531,2713,1457,"CD4+CD8-"
"59138",1920,4103,1352,4057,4838,4043,2566,4578,4035,2271,"Monocytes"
"59148",3274,3326,6635,1471,5397,1497,5936,6089,2130,1066,"CD8+CD4-"
"59153",2058,3218,1340,4953,4910,4840,1897,4975,4235,2598,"Monocytes"
"59163",2652,4346,7134,5774,5276,1635,5669,2536,2619,1353,"CD4+CD8-"
"59166",690,2800,6771,5831,5436,1856,5984,2152,2371,1543,"CD4+CD8-"
"59168",2265,4369,1687,4562,4873,4663,2285,4929,4191,3547,"Monocytes"
"59174",6415,2627,1013,6467,5436,2443,2517,6710,2283,1138,"Mature SIg Lambda"
"59175",2092,2880,3699,4319,5159,3239,3086,4107,3384,6741,"Eosinophils"
"59176",1731,3857,2230,3961,4797,5037,2959,4627,3695,2692,"Monocytes"
"59186",1887,2935,3503,4172,5337,3563,3510,3925,3196,7357,"Eosinophils"
"59188",1902,3834,1511,4159,4589,4058,2599,4344,4045,3271,"Monocytes"
"59204",1464,5329,6908,6027,5474,1741,5490,2134,2340,1313,"CD4+CD8-"
"59207",2816,3201,3808,4316,5244,3467,3445,4043,2875,7468,"Eosinophils"
"59210",2261,2427,2370,2279,5306,4568,1647,2946,2598,1364,"CD56dim"
"59213",2216,2632,3514,4289,5255,3556,3696,4041,2827,6949,"Eosinophils"
"59214",1656,1907,6676,1464,5247,2789,5810,6267,1907,876,"CD8+CD4-"
"59217",2217,2937,968,2163,5524,4779,2574,3094,2548,1337,"CD56dim"
"59220",2016,1339,6887,1046,5753,5221,4886,6257,2905,1653,"CD8+CD4-"
"59229",1834,4481,2291,2433,5525,5426,1814,3816,2800,1674,"CD56dim"
"59250",1830,2105,6360,5797,5425,1764,4700,1513,2205,1356,"CD4+CD8-"
"59259",1805,2391,6872,5811,5220,2031,5761,1331,2287,1214,"CD4+CD8-"
"59269",1917,3927,7091,2302,5358,4867,4672,6159,2920,1391,"CD8+CD4-"
"59277",3185,1107,6713,1587,5498,1700,6112,5788,2541,1265,"CD8+CD4-"
"59282",1971,1710,6688,5961,5454,931,5510,1763,2685,1254,"CD4+CD8-"
"59301",2197,2774,3644,4041,5203,3345,3547,3970,4261,7526,"Eosinophils"
"59319",1153,4078,6992,1252,5482,5125,4669,6313,2845,1308,"CD8+CD4-"
"59323",1817,2928,2821,1969,5402,5378,2363,5317,2596,1483,"CD56dim"
"59324",1189,2124,7058,5773,5463,2098,5968,2132,2702,1498,"CD4+CD8-"
"59335",2340,4163,2284,4395,4598,4768,1287,4713,3850,3195,"Monocytes"
"59338",1939,3301,6842,3308,5758,3743,5558,6500,2500,1545,"CD8+CD4-"
"59375",1973,5119,2653,1478,5243,5042,1449,3634,2506,1417,"CD56dim"
"59381",6218,1982,1542,6236,5364,6350,2020,3174,2351,1033,"Mature SIg Kappa"
"59409",2574,5461,6728,5625,5302,1147,5219,2606,2370,1238,"CD4+CD8-"
"59414",1991,2458,6560,5801,5603,2309,6299,2805,2735,1425,"CD4+CD8-"
"59422",1883,3722,2648,3968,4828,4389,1882,4603,3611,2509,"Monocytes"
"59428",2169,5386,2252,1041,5308,4851,1699,2878,2596,1651,"CD56dim"
"59445",2321,4850,2369,1715,5365,5643,1310,5464,2786,1704,"CD56dim"
"59451",2295,2722,6971,1721,5812,5096,4811,6399,2959,1475,"CD8+CD4-"
"59462",6383,2757,1059,6263,5186,4337,1338,6357,2109,1217,"Mature SIg Lambda"
"59497",1816,1702,6890,5685,5432,1130,5692,2181,2492,1332,"CD4+CD8-"
"59517",1308,3680,6596,5701,5377,1192,6170,2649,2058,932,"CD4+CD8-"
"59537",1519,3955,7415,5778,5418,1632,5825,2471,2217,1157,"CD4+CD8-"
"59547",1669,2244,2625,4098,5196,3131,3587,3787,3694,6442,"Eosinophils"
"59550",2585,4241,7175,5856,5442,1956,5955,2682,2037,1121,"CD4+CD8-"
"59556",2016,3440,6913,5842,5311,1737,6178,2697,2448,1281,"CD4+CD8-"
"59566",2425,2143,6552,5588,5520,1117,4634,2626,2942,1462,"CD4+CD8-"
"59567",2008,3824,2331,4357,4569,4835,2558,4447,3495,2735,"Monocytes"
"59574",1919,4536,2034,4007,4773,5130,1989,5207,4372,2696,"Monocytes"
"59643",1824,3700,3649,4112,5183,3239,3406,4053,3484,6343,"Eosinophils"
"59664",2091,4578,967,511,5365,4268,1574,3085,2274,1438,"CD56dim"
"59667",2402,3566,2739,3949,5152,3490,3384,3432,3647,6863,"Eosinophils"
"59673",1186,3237,6952,5695,5325,1219,5385,2388,1960,1165,"CD4+CD8-"
"59675",3142,2440,6543,5566,5295,2183,5546,1574,2291,977,"CD4+CD8-"
"59691",1838,2104,6825,1344,5633,2011,5797,6349,2380,1543,"CD8+CD4-"
"59703",6325,1811,1778,6487,5239,3119,1660,6073,1834,969,"Mature SIg Lambda"
"59704",1697,4395,1849,4560,4868,4077,2796,4455,3550,2082,"Monocytes"
"59707",1755,2483,6983,1450,5208,2500,5689,6129,2107,1113,"CD8+CD4-"
"59709",1426,1386,6773,5841,5373,1617,5410,2672,1932,1124,"CD4+CD8-"
"59716",1599,3562,6420,1401,5334,2176,5505,6238,2231,1246,"CD8+CD4-"
"59717",2323,3212,7201,5829,5340,1621,6018,2497,2512,1265,"CD4+CD8-"
"59719",2188,3305,1346,2815,4497,4388,1578,4413,3468,3291,"Monocytes"
"59720",1744,4181,2734,3828,4774,4675,1851,4601,4210,2778,"Monocytes"
"59725",2180,518,7151,5881,5662,1548,5548,2912,2532,1894,"CD4+CD8-"
"59729",2830,2362,6796,3903,5279,2314,5450,6232,2270,1189,"CD8+CD4-"
"59744",1729,3850,2371,4080,4846,4752,2546,4847,4307,3071,"Monocytes"
"59755",1828,4490,7083,5914,5430,1047,5711,2324,2141,974,"CD4+CD8-"
"59760",2003,5005,1512,1552,5380,5159,1418,5017,2752,1671,"CD56dim"
"59765",1976,4322,6976,5915,5508,1617,6184,2174,2319,1192,"CD4+CD8-"
"59768",1923,1603,6918,1085,5500,2177,5310,4979,2072,1083,"TCRgd-"
"59777",2117,3170,3090,215,5448,4927,2105,5474,2629,1540,"CD56dim"
"59781",2835,4374,7184,5793,5260,1155,5544,744,2255,1289,"CD4+CD8-"
"59793",1656,3582,2709,4466,4641,4921,2694,4624,4002,3026,"Monocytes"
"59812",2365,3871,6521,2393,5769,1825,5887,6158,2531,1581,"CD8+CD4-"
"59820",3321,4543,7208,5765,5385,1657,6175,2848,2637,1563,"CD4+CD8-"
"59821",1886,2122,7184,5749,5716,4649,5564,1499,3063,1569,"CD4+CD8-"
"59826",2713,2040,6534,5536,5232,1668,6576,2412,2931,1279,"CD4+CD8-"
"59836",1489,1983,7125,5778,5368,1624,5191,2886,2191,1085,"CD4+CD8-"
"59840",2068,2766,1981,1446,5469,5312,2041,3330,2735,1558,"CD56dim"
"59841",3148,2211,7016,2515,5662,3562,5383,6084,2390,1327,"CD8+CD4-"
"59844",3066,1795,6841,1970,5360,1883,5602,6174,2050,1189,"CD8+CD4-"
"59848",1361,1928,6710,5931,5473,2274,5506,2471,2425,1340,"CD4+CD8-"
"59850",3189,1496,7066,5821,5333,1125,6380,2780,2168,1187,"CD4+CD8-"
"59853",1776,2429,6848,5796,5463,1704,5648,2828,2614,1351,"CD4+CD8-"
"59860",3108,1510,6627,2020,5618,1748,5088,2907,2540,1714,"TCRgd-"
"59874",1742,5327,2139,1644,5428,5241,2341,3148,2837,1646,"CD56dim"
"59882",2627,2594,3217,4253,5278,3227,3910,3737,3321,6976,"Eosinophils"
"59893",6226,3258,811,6491,5260,6903,4068,3273,2150,1030,"Mature SIg Kappa"
"59895",2188,3556,1847,797,5630,5155,1943,4761,2688,1646,"CD56dim"
"59900",2967,3752,6936,5555,5270,1549,5870,1896,1909,944,"CD4+CD8-"
"59919",2152,2063,6770,5607,5572,1400,5960,2956,2610,1467,"CD4+CD8-"
"59937",1994,4588,659,962,5421,5252,1978,3805,2404,1451,"CD56dim"
"59939",2426,2283,6295,5694,5295,1845,4690,2222,2305,1019,"CD4+CD8-"
"59954",2657,2191,7157,5785,5257,1547,5883,2220,1750,885,"CD4+CD8-"
"59979",1827,4543,827,2189,5707,5099,1938,4254,2693,1589,"CD56dim"
"59988",2357,2196,6549,2508,5709,1384,5336,6416,2948,1527,"CD8+CD4-"
