"","CD19/TCRgd:PE Cy7-A LOGICAL","CD38:APC H7-A LOGICAL","CD3:APC-A LOGICAL","CD4+CD20:PB-A LOGICAL","CD45:PO-A LOGICAL","CD56+IgK:PE-A LOGICAL","CD5:PerCP Cy5-5-A LOGICAL","CD8+IgL:FITC-A LOGICAL","FSC-A LINEAR","SSC-A Exp-SSC Low","Population ID (name)"
"19421",2872,5157,1871,3398,5061,4756,1846,5230,3277,3511,"Monocytes"
"19426",929,2077,6921,5701,5226,1454,6165,1153,1127,809,"CD4+CD8-"
"19428",1684,4800,1205,4566,5087,4246,2913,4758,2913,2755,"Monocytes"
"19429",2081,5231,1043,3417,4947,4431,2307,5022,2871,3531,"Monocytes"
"19433",3792,3400,3726,4877,5454,3669,4193,4414,3976,6635,"Eosinophils"
"19435",1909,5668,1177,2022,5284,4892,2363,3371,1839,1015,"CD56dim"
"19439",1661,5273,7253,5821,5292,1747,6191,1654,1339,835,"CD4+CD8-"
"19441",1717,4925,805,3807,4883,3944,2276,4591,2672,3954,"Monocytes"
"19443",2553,3352,2288,4191,5331,3177,3590,3868,3906,6321,"Eosinophils"
"19444",2310,3993,7403,5907,5405,3090,5662,3664,2046,1515,"CD4+CD8-"
"19445",2096,3884,2340,4071,4877,3789,2169,4337,2638,3050,"Monocytes"
"19447",2212,5155,2055,3826,5049,4273,2325,4903,2934,2618,"Monocytes"
"19449",2100,2375,7048,5734,5596,2067,6682,2398,1780,1125,"CD4+CD8-"
"19453",2108,4736,2902,4003,4798,4637,1671,5080,2905,2565,"Monocytes"
"19454",2093,2653,6827,5639,5360,1532,6132,2389,1578,872,"CD4+CD8-"
"19465",1487,4744,1715,4450,4986,4094,2497,4742,2577,2824,"Monocytes"
"19469",2827,2997,3561,4443,5320,3592,3702,3861,4349,6687,"Eosinophils"
"19470",2829,4009,2872,4337,5207,3184,3933,4063,4610,6766,"Eosinophils"
"19473",3141,3914,7335,5793,5397,2014,5822,2747,1272,686,"CD4+CD8-"
"19477",2471,5027,983,4031,4782,4709,1532,4363,2611,1531,"Monocytes"
"19478",1861,4595,2036,4396,4641,4264,1890,4618,2476,3511,"Monocytes"
"19479",2341,5371,1800,2183,5227,6402,816,278,2125,1272,"CD56bright"
"19481",2435,4350,1579,4308,4659,4310,2190,4793,2697,2543,"Monocytes"
"19486",2454,5363,2594,1264,5371,5118,1303,3170,1679,1336,"CD56dim"
"19489",2409,3999,3107,4157,5197,4095,2161,4589,2995,2792,"Monocytes"
"19490",2270,3243,7162,5844,5252,1381,6123,2513,1393,967,"CD4+CD8-"
"19491",2387,4184,1644,1231,5382,4680,1392,3443,1763,1087,"CD56dim"
"19493",1819,186,7505,5843,5278,2286,5853,2693,1553,1006,"CD4+CD8-"
"19494",2931,1912,7008,5837,5503,1306,6197,1498,1517,1056,"CD4+CD8-"
"19499",2093,4492,2376,3582,4855,3993,2368,4867,3115,2406,"Monocytes"
"19508",2178,4561,1190,1569,5749,5140,2046,2571,1918,1339,"CD56dim"
"19509",2035,4093,7230,5932,5488,2230,5768,690,1428,855,"CD4+CD8-"
"19510",2295,5616,1150,949,5427,5058,2433,3461,2081,1210,"CD56dim"
"19514",1739,3775,7382,5874,5396,2325,5699,2347,1334,872,"CD4+CD8-"
"19519",2115,2092,7067,5834,5565,2059,6366,252,1675,1073,"CD4+CD8-"
"19526",2972,4069,6905,5864,5313,1601,6507,1998,1484,826,"CD4+CD8-"
"19529",1983,1110,6809,1457,5727,2569,4935,6016,1929,1296,"CD8+CD4-"
"19535",2170,4180,3677,4505,5229,3337,3530,4291,4544,6703,"Eosinophils"
"19536",1619,2966,7160,5914,5698,3893,6098,3152,1763,1059,"CD4+CD8-"
"19538",2086,4815,2583,4248,4880,4391,1976,4836,2842,2740,"Monocytes"
"19541",1121,3914,7362,6005,5379,1177,5937,2440,1333,838,"CD4+CD8-"
"19545",2636,5910,392,1794,5446,4993,1860,4999,1760,1323,"CD56dim"
"19546",1500,1268,6756,2576,5561,4998,4735,5970,1641,1081,"CD8+CD4-"
"19550",2138,4186,2267,3457,5380,2981,2642,4357,2912,1991,"Monocytes"
"19554",2196,5063,1939,4066,5001,4477,2131,4900,2693,3597,"Monocytes"
"19555",2440,4760,2252,4109,5222,4114,2250,4743,2564,2706,"Monocytes"
"19561",1805,3960,3299,4346,5217,3444,3740,3826,4352,6548,"Eosinophils"
"19562",2103,6102,2355,1740,5554,5459,1717,3427,1813,1307,"CD56dim"
"19567",458,2566,6767,5760,5622,1723,6595,1507,1730,1037,"CD4+CD8-"
"19569",2162,4987,1069,1958,5546,4487,2044,2870,1988,1497,"CD56dim"
"19571",2431,4862,2120,4584,5508,3604,2839,4412,3262,2695,"Monocytes"
"19574",2841,3525,3440,4476,5404,3226,3740,3973,4003,6730,"Eosinophils"
"19575",2239,4667,2820,4158,4965,4162,3004,4763,2719,3487,"Monocytes"
"19578",1716,3609,2785,3991,5081,3897,1994,4464,1957,2727,"Monocytes"
"19579",1963,4081,6957,5604,5198,1275,5605,1406,1086,531,"CD4+CD8-"
"19580",1353,4326,7312,6085,5561,1704,6174,2003,1772,1150,"CD4+CD8-"
"19582",2042,5596,1838,1454,5523,5496,704,3377,1770,1248,"CD56dim"
"19585",2097,2722,3964,4357,5239,3469,3778,4284,4193,6359,"Eosinophils"
"19587",3164,3521,7228,5864,5441,1052,6540,2499,1426,792,"CD4+CD8-"
"19588",1382,2785,7100,5836,5612,2128,6556,2642,1695,1098,"CD4+CD8-"
"19589",2528,5034,7127,5700,5428,1602,6158,1089,1206,775,"CD4+CD8-"
"19590",2385,3930,6821,5880,5467,2323,6442,2620,1672,1131,"CD4+CD8-"
"19594",1813,4440,1893,4042,4963,4554,2285,5025,2849,2581,"Monocytes"
"19597",1840,5710,775,1314,5549,5257,1841,3483,1663,1389,"CD56dim"
"19603",2046,4701,7274,5918,5419,1381,6334,2380,1349,897,"CD4+CD8-"
"19606",2137,4810,1778,3851,4888,4062,2506,4927,1944,3694,"Monocytes"
"19607",1898,2550,3559,4237,5196,3052,3699,3963,3556,6188,"Eosinophils"
"19608",2037,4265,7245,5998,5408,1377,5844,2212,1628,686,"CD4+CD8-"
"19612",2070,6419,42,1621,5611,2120,1947,1992,1593,1562,"CD56dim"
"19613",3580,3074,6933,2707,5802,2345,5870,6170,1647,1020,"CD8+CD4-"
"19615",1782,3613,2858,4355,5405,3601,3569,4140,4218,6602,"Eosinophils"
"19619",2137,4342,1764,4173,4766,4388,2279,4942,2236,2908,"Monocytes"
"19622",1972,4088,7126,5962,5462,1695,6583,2162,1562,1100,"CD4+CD8-"
"19626",2077,4264,7252,5814,5442,1837,6078,1518,1384,953,"CD4+CD8-"
"19628",2020,4968,1199,3462,4946,4393,2078,5022,2973,2494,"Monocytes"
"19633",1988,4567,2733,4091,4959,4173,1917,4733,2893,3921,"Monocytes"
"19635",2314,4858,1068,3951,4974,4158,2137,4906,2817,2216,"Monocytes"
"19640",2439,5155,1261,2693,5649,4837,2235,3344,1820,1106,"CD56dim"
"19641",1853,1910,7338,6009,5661,1883,5808,2113,1469,981,"CD4+CD8-"
"19645",1313,2738,7334,5918,5555,1642,6386,1911,1689,1258,"CD4+CD8-"
"19646",2007,6179,6633,5788,5245,2133,5907,2890,876,798,"CD4+CD8-"
"19649",2178,4809,2813,3836,4870,4218,1475,4708,2953,3463,"Monocytes"
"19653",2142,5936,930,2407,5543,3817,2236,2889,2151,1570,"CD56dim"
"19658",1859,1516,7019,708,5777,3643,4706,6183,1485,1250,"CD8+CD4-"
"19659",2170,3301,2811,4187,5227,3061,3208,3739,3690,5618,"Eosinophils"
"19660",2545,3229,2887,4200,5101,3399,3194,3910,4319,6261,"Eosinophils"
"19667",3125,4042,3803,4712,5387,3765,3683,4383,3617,6472,"Eosinophils"
"19668",1612,5170,2689,3307,5140,4497,2401,4993,2589,2636,"Monocytes"
"19676",3022,1823,7258,5670,5019,943,6284,2424,1231,812,"CD4+CD8-"
"19681",5793,6875,0,6014,5199,3383,2202,6376,2716,2164,"Mature SIg Lambda"
"19684",2137,2417,3423,4164,5348,3213,3301,3901,4206,6313,"Eosinophils"
"19688",2507,4004,2722,4218,5081,4578,2253,5034,2844,2695,"Monocytes"
"19691",2480,3550,3153,4949,5238,3300,4042,4286,3833,6316,"Eosinophils"
"19692",2781,1212,7072,5820,5491,1690,5942,2603,1399,784,"CD4+CD8-"
"19693",6090,3334,2105,6389,4847,2502,2188,5614,1433,1122,"Mature SIg Lambda"
"19697",2095,3129,6860,6090,5801,1468,7075,2804,2699,1698,"CD4+CD8-"
"19699",1540,1598,7120,1980,5338,1747,5724,6291,1268,945,"CD8+CD4-"
"19702",1916,4464,2701,3935,4925,4127,2049,4656,2518,4528,"Monocytes"
"19705",727,4682,7410,5785,5584,784,6508,3071,1795,1158,"CD4+CD8-"
"19708",2553,3886,7384,5782,5460,2283,6174,1470,1473,715,"CD4+CD8-"
"19710",1787,2125,6968,5958,5564,1551,6304,2191,1826,1031,"CD4+CD8-"
"19712",2987,4678,7296,5818,5300,1147,6113,2165,1565,1067,"CD4+CD8-"
"19719",6353,4071,1371,6568,5355,6443,3086,3143,1479,897,"Mature SIg Kappa"
"19721",2127,4728,2772,2933,4797,3360,2107,4252,2685,2295,"Monocytes"
"19725",784,2814,7388,5913,5422,1232,6341,3197,1513,1048,"CD4+CD8-"
"19727",2101,4592,1790,2902,4778,4160,1702,4794,2771,2610,"Monocytes"
"19734",1887,3889,6841,5682,5569,1344,6529,1813,1484,1147,"CD4+CD8-"
"19735",2744,2876,7257,1561,5683,2245,4677,6102,1402,939,"CD8+CD4-"
"19739",1898,5299,2110,3682,4915,4298,2106,4839,2934,2899,"Monocytes"
"19743",1824,4826,1263,4209,4923,4349,2280,4866,2404,3509,"Monocytes"
"19744",2357,4709,787,3649,4955,4540,2508,4898,2359,3355,"Monocytes"
"19747",1531,2067,7118,5802,5303,2259,5902,1455,1455,769,"CD4+CD8-"
"19749",2612,2962,2855,4275,5124,3545,3878,3819,3650,6301,"Eosinophils"
"19750",2600,4939,1277,4049,5168,4258,1861,4783,2646,2543,"Monocytes"
"19754",2053,4513,2537,3971,4800,4076,1721,4542,2570,3062,"Monocytes"
"19755",2202,4896,1437,3855,4549,4092,2151,4661,2491,3243,"Monocytes"
"19757",2358,4801,2500,3610,4922,4231,2175,4581,2572,2924,"Monocytes"
"19767",1987,4383,2633,3865,5015,4122,2408,4706,2992,2394,"Monocytes"
"19772",2348,3100,3734,4563,5292,3784,3653,4233,4408,6975,"Eosinophils"
"19773",831,3454,7277,5703,5077,1520,5832,2148,1248,778,"CD4+CD8-"
"19774",2279,5377,1439,1781,5363,5123,1690,3325,1915,1413,"CD56dim"
"19777",2387,4908,1376,3909,4845,4251,1905,5171,2665,2607,"Monocytes"
"19784",2997,5648,1700,2639,5266,6251,0,1411,2145,1379,"CD56bright"
"19786",6105,3376,1530,6273,5221,5572,1356,1878,1587,937,"Mature SIg Kappa"
"19788",2082,4402,3137,3885,4922,3741,2002,4299,2528,3080,"Monocytes"
"19790",2548,6067,192,2410,5209,4703,2103,5059,1725,1312,"CD56dim"
"19794",2213,2160,7229,5801,5302,1829,6109,1860,1370,749,"CD4+CD8-"
"19801",1810,5095,2768,1947,5721,5332,2056,2821,1975,1103,"CD56dim"
"19803",2426,5702,1564,1907,5440,5381,1473,2835,1845,1376,"CD56dim"
"19806",2180,6103,1309,1754,5512,5424,1580,3854,2115,1363,"CD56dim"
"19809",1640,6015,681,2420,5382,4823,1696,4064,1870,1266,"CD56dim"
"19814",2153,2335,2501,1804,5672,5082,1857,5048,1947,1408,"CD56dim"
"19817",2121,4713,7351,5904,5247,943,6238,2371,1559,1479,"CD4+CD8-"
"19818",2502,2200,7382,5978,5396,1734,6362,2441,1378,925,"CD4+CD8-"
"19820",2412,2149,6885,549,5478,1833,6026,5982,1108,1062,"CD8+CD4-"
"19823",2123,5681,681,2412,5354,4337,1847,3436,1844,1147,"CD56dim"
"19824",1223,3414,6629,1709,5385,1914,5656,5874,1616,1120,"CD8+CD4-"
"19826",1226,1656,6935,1848,5381,2265,5818,6233,1374,732,"CD8+CD4-"
"19829",2258,3133,2706,3927,5292,4115,2414,4512,3310,1969,"Monocytes"
"19833",1866,4607,1215,3672,5016,4307,1147,4685,2833,3332,"Monocytes"
"19839",1723,2807,7034,5849,5454,1775,6612,1922,1610,1037,"CD4+CD8-"
"19845",2012,5316,7405,5863,5503,1603,6140,1388,1286,700,"CD4+CD8-"
"19846",2349,4904,2113,4130,5124,4362,1878,4832,2857,2339,"Monocytes"
"19848",1890,1747,7092,1625,5690,2663,5170,6181,1838,1274,"CD8+CD4-"
"19853",2407,2007,6841,3569,5475,961,5405,6359,1975,1015,"CD8+CD4-"
"19854",2066,5355,2915,1058,5696,5493,2407,3474,1920,1355,"CD56dim"
"19855",3386,1890,7108,5912,5537,733,6187,2423,1275,835,"CD4+CD8-"
"19857",2221,3593,6836,5832,5611,1524,5877,2626,1226,937,"CD4+CD8-"
"19858",2119,1608,6791,5808,5430,1736,5894,2042,1490,951,"CD4+CD8-"
"19860",2307,4355,2089,4596,4703,4034,2094,4653,2416,2972,"Monocytes"
"19864",2197,4392,2312,3868,4742,3964,2492,4866,2787,2789,"Monocytes"
"19866",1436,3304,7418,5788,5302,900,5977,1776,1408,1062,"CD4+CD8-"
"19867",2434,4673,2184,3895,4815,4004,2345,4605,2521,3622,"Monocytes"
"19870",2062,4609,7038,5566,5136,1525,6003,1762,1415,1062,"CD4+CD8-"
"19876",1483,2700,6772,1529,5357,2529,5956,5992,1301,886,"CD8+CD4-"
"19880",2569,2492,7176,5797,5671,896,6103,2227,1629,1076,"CD4+CD8-"
"19884",2199,5485,2211,2404,5269,4846,1410,3093,1880,1174,"CD56dim"
"19891",2439,2977,7293,5813,5295,1096,6122,2277,1260,990,"CD4+CD8-"
"19896",2448,3098,7252,5934,5379,1995,5753,2042,1249,564,"CD4+CD8-"
"19901",2605,3229,3337,4509,5351,3631,3645,4250,4113,6444,"Eosinophils"
"19902",1019,2702,7179,5798,5481,1425,5642,2434,1804,914,"CD4+CD8-"
"19915",2289,3801,3134,3374,4571,3076,2229,2967,3350,4321,"Monocytes"
"19917",1599,4380,7463,5878,5288,2088,5801,1033,1129,616,"CD4+CD8-"
"19920",1461,4691,2798,4052,5106,4351,1914,4851,2718,2772,"Monocytes"
"19921",2513,4655,7413,5857,5351,2034,6003,1869,1165,749,"CD4+CD8-"
"19924",6282,4092,1602,7131,5393,3742,1912,6956,1507,1207,"Mature SIg Lambda"
"19929",1965,4328,2698,4254,4730,3653,2396,4290,2168,3225,"Monocytes"
"19931",6107,3860,1172,6365,5419,3007,2663,6730,1561,772,"Mature SIg Lambda"
"19933",1053,2223,6978,5945,5571,1840,6578,2552,1907,1207,"CD4+CD8-"
"19935",3152,4292,7109,5828,5249,1497,5915,2471,1462,1051,"CD4+CD8-"
"19944",2422,4236,7387,5856,5306,1355,6419,477,1369,863,"CD4+CD8-"
"19952",1218,2683,7181,5912,5654,1911,6263,2413,1679,906,"CD4+CD8-"
"19954",6134,5190,2008,6857,5715,3484,4031,6821,1769,1155,"Mature SIg Lambda"
"19955",2007,5727,616,2554,5440,4889,1292,4694,958,1136,"CD56dim"
"19957",2349,5293,3028,3748,4935,4416,2611,4939,2449,3182,"Monocytes"
"19958",1869,4094,3504,4264,5189,3311,3402,4203,3709,6600,"Eosinophils"
"19962",2369,4762,2283,3821,4885,4369,1449,4981,3060,2710,"Monocytes"
"19963",1036,4449,7010,5850,5445,1749,6263,2104,1583,1078,"CD4+CD8-"
"19966",1871,3891,2494,4107,4738,3995,2037,4581,2378,3074,"Monocytes"
"19967",1803,1787,6800,3578,5621,4105,4797,5947,1450,1158,"CD8+CD4-"
"19977",1677,5203,2097,3585,4971,4545,2153,4898,2675,3019,"Monocytes"
"19985",3085,4193,2198,4288,4751,3967,2018,4346,2689,3376,"Monocytes"
"19987",2129,3282,3195,4157,5099,3121,3397,3999,4187,6444,"Eosinophils"
"19988",1658,1658,7054,1142,5378,2563,5949,6070,1347,686,"CD8+CD4-"
"19989",1816,4306,6892,5852,5427,1471,6285,2413,1362,886,"CD4+CD8-"
"19992",2199,4904,960,2195,5666,4991,1502,3447,2164,1431,"CD56dim"
"19993",2597,3146,3001,4090,5165,3108,3427,3909,3898,6267,"Eosinophils"
"19997",2013,4754,1641,4072,4850,4199,1927,4794,2898,2749,"Monocytes"
"19998",2431,3625,7260,5926,5425,775,5716,2639,981,732,"CD4+CD8-"
"19999",2124,2278,7305,5848,5358,2036,6228,883,1333,815,"CD4+CD8-"
"20000",2360,4657,3657,4373,5356,4610,3121,5077,3092,3086,"Monocytes"
"20005",2794,2260,6941,2179,5453,2394,5963,5848,1298,812,"CD8+CD4-"
"20007",1947,4149,2167,3885,4998,4171,1726,4512,2978,2279,"Monocytes"
"20010",2052,4680,2801,4413,4919,3127,2153,3884,2166,2953,"Monocytes"
"20011",3267,2003,7118,1902,5531,1987,6034,6130,1922,1070,"CD8+CD4-"
"20018",3158,3357,3647,4847,5497,3770,3979,4404,4079,7355,"Eosinophils"
"20020",3340,3573,3512,4734,5432,3762,3798,4372,4363,6826,"Eosinophils"
"20021",3010,4327,6984,5715,5341,1033,6010,2226,1452,709,"CD4+CD8-"
"20022",1647,4170,7248,5914,5391,1169,5820,1494,1128,877,"CD4+CD8-"
"20023",2338,3274,7337,5665,5291,1678,5764,2162,1292,619,"CD4+CD8-"
"20032",2336,668,7389,5998,5505,1480,6055,2442,1185,818,"CD4+CD8-"
"20034",2821,3624,7235,5746,5287,1627,5923,1465,1405,616,"CD4+CD8-"
"20037",1806,5292,1549,3698,4962,4579,1853,5118,3106,2843,"Monocytes"
"20038",2031,3654,1979,4406,4735,3685,2388,4207,2144,3357,"Monocytes"
"20043",1966,4649,2259,4194,5021,4399,1608,4910,2697,3924,"Monocytes"
"20045",2129,4587,2379,4346,4633,3568,2533,4484,2595,3305,"Monocytes"
"20051",1372,1414,6896,6015,5548,1548,5960,2488,1838,1020,"CD4+CD8-"
"20055",1750,6083,1680,2578,5693,4841,2204,4942,1626,1256,"CD56dim"
"20058",2705,3694,3730,4385,5215,3371,4131,4250,3756,6693,"Eosinophils"
"20063",1977,4375,3177,4283,4815,3919,2257,4645,2926,3223,"Monocytes"
"20064",2140,5002,2853,3757,5022,4123,2092,4709,2951,3154,"Monocytes"
"20066",1125,3096,7218,5768,5357,1594,6295,3049,1663,838,"CD4+CD8-"
"20068",2147,2441,6992,5947,5494,802,5916,793,1534,1204,"CD4+CD8-"
"20069",1533,3875,6898,5836,5338,1995,5666,1411,1281,749,"CD4+CD8-"
"20070",2122,3985,6993,5850,5389,1467,6372,1864,1548,872,"CD4+CD8-"
"20071",3636,3672,3582,4644,5333,3641,3668,4318,5067,6961,"Eosinophils"
"20074",2464,3216,3590,4781,5168,3750,4021,4206,3905,6833,"Eosinophils"
"20075",1713,5910,847,1396,5622,4859,1719,4310,1607,1139,"CD56dim"
"20077",2399,5427,1489,2091,5420,4998,2290,3123,1925,1373,"CD56dim"
"20079",1699,4672,1578,3250,4883,3925,2349,4697,2588,2385,"Monocytes"
"20081",2157,4249,6960,876,5644,1224,4837,2498,1668,1054,"TCRgd-"
"20083",1933,2622,7088,4760,5669,2495,5876,5627,1740,1029,"CD8+CD4-"
"20084",2234,4931,725,3899,4975,4536,2514,5003,2878,3011,"Monocytes"
"20087",2536,6218,343,1834,5368,4622,1868,5172,1794,1139,"CD56dim"
"20090",2701,2748,6978,5967,5551,1357,5803,2690,2000,1163,"CD4+CD8-"
"20093",2827,3144,3213,4260,5206,3099,3701,4057,4552,6329,"Eosinophils"
"20094",2136,5133,1316,3813,4995,4148,2575,4762,3280,3154,"Monocytes"
"20095",1528,2848,6964,1751,5523,1291,6022,6103,1451,721,"CD8+CD4-"
"20097",2174,4794,1720,4106,4918,3880,2021,4412,2567,2550,"Monocytes"
"20098",1828,5086,1430,4483,5182,3566,1844,4409,2733,1866,"Monocytes"
"20099",1997,6313,0,2117,5649,5381,1850,3144,1894,1293,"CD56dim"
"20101",1452,2333,6828,1838,5551,1178,5788,5970,1452,1054,"CD8+CD4-"
"20102",1192,3197,7069,5747,5239,2383,5647,1600,1353,726,"CD4+CD8-"
"20103",1967,4851,1742,4307,4898,3035,1844,3971,2374,1452,"Monocytes"
"20107",2591,2838,6985,3945,5773,2383,5832,6039,1743,1191,"CD8+CD4-"
"20109",3097,3082,7084,5566,5301,3643,6508,3601,1587,1479,"CD4+CD8-"
"20127",2031,1873,7099,5798,5476,1673,6787,1848,1994,981,"CD4+CD8-"
"20128",1020,4318,6935,5657,5214,2074,5879,2469,1274,863,"CD4+CD8-"
"20135",2237,6480,695,1590,5520,4711,2238,4158,1949,1405,"CD56dim"
"20138",1674,1797,6671,1884,5504,1340,4499,1662,1579,1015,"TCRgd-"
"20143",1930,4859,2846,3452,4867,4986,1541,4986,2724,3148,"Monocytes"
"20144",2469,5406,502,2085,5614,5096,2395,3933,1882,1365,"CD56dim"
"20145",2779,5082,6658,1718,5591,2304,5407,6214,1508,841,"CD8+CD4-"
"20147",2919,1739,6820,5019,5782,2613,5981,6428,1799,1089,"CD8+CD4-"
"20149",2544,4973,1913,4080,5062,4730,1557,5237,2656,2438,"Monocytes"
"20154",2373,4985,2315,3728,4923,4598,2272,5018,2440,3894,"Monocytes"
"20155",1980,1910,7436,5782,5480,997,5870,2406,1205,883,"CD4+CD8-"
"20158",2232,5718,1149,1592,5541,5056,1961,3359,1870,1210,"CD56dim"
"20162",892,3304,6516,3246,5477,944,6365,5901,1499,1018,"CD8+CD4-"
"20165",1851,2388,7124,1867,5509,2586,5978,6178,1288,992,"CD8+CD4-"
"20166",1780,1240,7102,1415,5475,3792,4260,6132,1478,1169,"CD8+CD4-"
"20169",4969,4530,5248,5064,5205,4010,4276,4595,3462,6571,"Eosinophils"
"20177",1960,4247,2323,3713,5094,4149,2014,4495,2500,3225,"Monocytes"
"20183",2381,3537,7135,5861,5405,1288,6455,2162,1378,880,"CD4+CD8-"
"20185",1994,5395,1115,2536,5599,4786,2264,4811,1703,1089,"CD56dim"
"20187",2909,5840,1765,2459,5621,5712,1488,4232,1877,3894,"Monocytes"
"20188",6181,5218,2342,6685,5378,6199,3757,3147,1271,1009,"Mature SIg Kappa"
"20189",1947,4464,1264,1966,5371,4708,2170,2334,1798,1169,"CD56dim"
"20193",3630,3633,3239,4676,5346,4092,3856,4326,5490,7078,"Eosinophils"
"20195",6221,3498,1642,6468,5482,2118,2288,6241,1683,1344,"Mature SIg Lambda"
"20196",3227,1923,6822,5703,5386,1146,6195,641,1287,880,"CD4+CD8-"
"20197",1403,2880,7270,5880,5314,1771,6065,1519,1255,824,"CD4+CD8-"
"20198",3012,1234,6884,2445,5388,643,6323,5863,1664,965,"CD8+CD4-"
"20204",2483,4380,7427,5683,5395,1020,6088,2452,1386,818,"CD4+CD8-"
"20206",1461,1905,7247,5765,5145,1164,6081,2241,1490,951,"CD4+CD8-"
"20211",2186,5059,2088,3810,4925,4535,2351,5055,3171,2966,"Monocytes"
"20212",2469,3840,2605,4426,5375,3412,3566,4068,4367,6543,"Eosinophils"
"20214",3508,3197,3265,4607,5272,3497,3336,4249,3630,6293,"Eosinophils"
"20216",2208,2321,7071,4926,5807,1100,6036,6077,1743,1076,"CD8+CD4-"
"20218",1963,5191,1867,2082,5486,4776,2121,5142,1860,1536,"CD56dim"
"20220",2132,3404,2083,4316,4968,4185,2752,4690,2562,2908,"Monocytes"
"20222",3534,2592,6562,3836,5346,892,5584,5758,1474,815,"CD8+CD4-"
"20223",2250,3191,1487,3947,5397,3826,2328,4270,3240,2413,"Monocytes"
"20229",6452,3810,1373,6372,5324,6462,2892,3176,1867,1291,"Mature SIg Kappa"
"20230",2222,5964,1125,961,5266,4999,1480,3330,1890,1078,"CD56dim"
"20233",1832,970,6943,1327,5545,2219,6283,5812,1823,1012,"CD8+CD4-"
"20237",2588,5635,761,2413,5425,5381,1022,3343,1978,1445,"CD56dim"
"20238",1989,3010,6947,5873,5651,1683,6547,2387,1736,1150,"CD4+CD8-"
"20241",2376,1161,7055,1874,5287,2489,5960,6104,1374,784,"CD8+CD4-"
"20242",2409,832,7344,5887,5554,1456,5895,1578,1497,883,"CD4+CD8-"
"20243",2129,3628,7171,5892,5478,2069,5740,1349,1204,858,"CD4+CD8-"
"20245",2164,4595,1595,3956,4903,4169,2025,4854,2739,2775,"Monocytes"
"20246",5928,5167,2107,6772,5414,6165,3840,2160,1452,858,"Mature SIg Kappa"
"20251",3203,2433,7209,5810,5683,1105,6654,2338,1485,1114,"CD4+CD8-"
"20253",690,1557,7028,1234,5717,3248,6447,6483,2161,1376,"CD8+CD4-"
"20255",435,378,7158,5895,5345,955,6556,1633,1452,809,"CD4+CD8-"
"20262",2611,4270,2634,4288,5258,3147,3453,4030,3979,6535,"Eosinophils"
"20267",2459,4008,7476,5819,5310,1323,6037,1283,1443,792,"CD4+CD8-"
"20268",2526,4869,1662,3815,5131,4438,1536,5005,2822,2260,"Monocytes"
"20269",1884,4934,1215,3975,5175,4127,2160,4601,2854,2413,"Monocytes"
"20271",410,4232,7159,5903,5533,1412,6558,2831,1494,1109,"CD4+CD8-"
"20275",1986,3641,6990,1665,5703,2685,5746,6227,1347,967,"CD8+CD4-"
"20276",1852,6282,608,844,5531,5254,1294,3391,1917,1114,"CD56dim"
"20277",2500,5294,6910,1736,5804,3114,6378,6442,1770,1144,"CD8+CD4-"
"20281",1978,5319,618,2119,5369,5109,2318,3618,1972,1389,"CD56dim"
"20285",5990,4077,3352,6841,5532,6953,2536,2864,1503,911,"Mature SIg Kappa"
"20287",5940,3713,2063,6347,5399,5359,1589,2679,1593,1352,"Mature SIg Kappa"
"20294",2137,4288,1848,4134,5587,4503,2621,4963,3032,2997,"Monocytes"
"20296",2306,4454,1938,3534,5017,4019,2306,4440,2561,2845,"Monocytes"
"20297",1676,2497,6944,5697,5623,1304,5589,2154,1949,1117,"CD4+CD8-"
"20303",2277,5172,1739,3906,5062,4565,2424,5083,2908,2794,"Monocytes"
"20305",2009,4736,2854,4116,5297,4381,2660,4894,3109,3376,"Monocytes"
"20312",1224,4316,6442,5608,5569,3728,6631,3574,1546,1481,"CD4+CD8-"
"20314",3154,4220,7192,5823,5360,2043,6191,1712,1519,806,"CD4+CD8-"
"20317",2322,3701,2661,3985,5042,4432,2960,4863,3196,2556,"Monocytes"
"20319",2460,3461,6652,5703,5556,1333,6106,2891,1962,1087,"CD4+CD8-"
"20321",1586,4643,7274,5934,5240,1369,5573,1702,1284,648,"CD4+CD8-"
"20322",1547,2233,6999,1030,5769,2779,4589,5791,1410,970,"CD8+CD4-"
"20323",2415,6239,0,1161,5463,5057,2254,3578,1991,1144,"CD56dim"
"20327",2176,5234,7418,5781,5236,851,6198,1697,1357,835,"CD4+CD8-"
"20333",2297,4932,1759,4501,5117,2832,2326,4156,2557,1598,"Monocytes"
"20334",2616,5410,7197,5796,5393,900,6329,1275,1521,674,"CD4+CD8-"
"20346",2867,5096,2335,2643,5584,5313,1733,3595,1917,1210,"CD56dim"
"20352",1573,4908,1616,3871,5175,4167,2748,4658,2745,3387,"Monocytes"
"20354",1631,5219,2829,4058,5037,4911,2376,5379,3188,3529,"Monocytes"
"20355",2847,5076,723,3727,4921,4545,2236,5162,2968,2926,"Monocytes"
"20357",1713,2501,7313,5728,5213,1582,5707,2484,1273,766,"CD4+CD8-"
"20358",2202,5943,394,1131,5339,5470,3366,4056,1876,1277,"CD56dim"
"20363",2038,5265,2056,2371,5202,4959,1421,2485,1543,1095,"CD56dim"
"20367",734,2472,6772,3140,5818,1447,6270,6359,2095,1328,"CD8+CD4-"
