"","CD19/TCRgd:PE Cy7-A LOGICAL","CD38:APC H7-A LOGICAL","CD3:APC-A LOGICAL","CD4+CD20:PB-A LOGICAL","CD45:PO-A LOGICAL","CD56+IgK:PE-A LOGICAL","CD5:PerCP Cy5-5-A LOGICAL","CD8+IgL:FITC-A LOGICAL","FSC-A LINEAR","SSC-A Exp-SSC Low","Population ID (name)"
"24585",5696,5409,1810,6439,4927,2303,4105,5068,1653,844,"Mature SIg Lambda"
"24588",2559,5431,1437,2499,5387,4915,2033,5189,2012,1174,"CD56dim"
"24592",2181,3824,740,2228,5566,5020,1228,4368,2057,1207,"CD56dim"
"24596",1175,2828,6941,5837,5432,1443,6648,1853,2067,1020,"CD4+CD8-"
"24601",2522,2308,6638,4361,5744,1585,5192,6330,2149,1484,"CD8+CD4-"
"24605",4012,1951,5889,5853,5480,3846,6509,2885,1872,1342,"CD4+CD8-"
"24606",1614,2805,6924,5997,5619,1781,5845,2701,2135,1497,"CD4+CD8-"
"24607",1506,1045,7107,1041,5421,2846,5668,5843,1632,956,"CD8+CD4-"
"24609",2571,4488,1164,4142,5092,4358,2205,5155,3990,3218,"Monocytes"
"24610",2310,6048,955,785,5368,5350,711,5391,2026,1389,"CD56dim"
"24612",2510,4546,7026,5625,5336,1857,5920,2228,1597,718,"CD4+CD8-"
"24613",2453,4393,1730,4319,5134,3526,1797,5089,3096,3646,"Monocytes"
"24617",6263,2736,2314,6399,5375,5963,3642,3155,1909,872,"Mature SIg Kappa"
"24620",2264,1928,6846,5762,5487,1013,6612,1852,1932,1172,"CD4+CD8-"
"24626",1636,4691,7179,5522,5116,1212,5925,2465,1613,712,"CD4+CD8-"
"24627",2397,4492,1470,1400,5441,5414,1677,5146,2174,1424,"CD56dim"
"24628",2250,3806,1230,4099,4921,4270,2599,4995,3478,2665,"Monocytes"
"24631",1956,4424,2170,4142,5089,4452,2275,5308,4107,3054,"Monocytes"
"24633",937,4642,7197,5699,5338,658,6001,2814,2005,858,"CD4+CD8-"
"24634",2467,4220,7043,5614,5542,1754,5882,1527,1574,942,"CD4+CD8-"
"24635",2734,3993,1990,4236,4802,4007,1742,4984,2948,3583,"Monocytes"
"24639",2247,1256,7127,5923,5562,1499,6100,2951,2154,1846,"CD4+CD8-"
"24643",2420,4708,1455,3702,5160,3948,2457,5152,3357,3988,"Monocytes"
"24644",6103,6038,1891,7185,5467,6033,2793,3118,1830,1231,"Mature SIg Kappa"
"24648",3469,1576,6909,1060,5764,3380,5957,6502,2019,1489,"CD8+CD4-"
"24649",1750,4390,2416,3655,4947,4282,2151,5082,3296,2181,"Monocytes"
"24654",6440,3876,1761,6697,5247,2383,2451,5477,2269,1352,"Mature SIg Lambda"
"24655",6288,4121,1072,6353,5537,3533,2477,6631,1897,1043,"Mature SIg Lambda"
"24660",6139,2253,1723,6439,4980,4969,2713,3441,1892,818,"Mature SIg Kappa"
"24661",2007,4753,1824,3565,4938,3958,2473,5208,3684,2546,"Monocytes"
"24666",1432,2039,6833,4986,5843,3208,5458,6546,2165,1695,"CD8+CD4-"
"24667",6261,3850,2061,6281,5343,5537,2104,3121,1544,689,"Mature SIg Kappa"
"24670",1137,2636,7448,5762,5260,729,5958,2196,1505,686,"CD4+CD8-"
"24679",6254,2477,1856,6157,5297,3501,1953,6250,1837,801,"Mature SIg Lambda"
"24680",2708,4369,7301,5738,5187,1323,5637,1432,1554,798,"CD4+CD8-"
"24685",1491,3004,6510,5793,5484,1679,6245,3130,2297,1453,"CD4+CD8-"
"24694",2158,3636,6815,5818,5522,1139,6193,2400,1849,934,"CD4+CD8-"
"24698",2394,2445,7438,5616,5227,942,5919,2868,1608,804,"CD4+CD8-"
"24707",1738,3505,6919,1593,5641,2514,5303,6018,2145,1007,"CD8+CD4-"
"24708",2127,4062,6749,5689,5398,2331,6230,2511,1941,942,"CD4+CD8-"
"24711",6074,3562,1917,6395,5267,4442,2737,2788,1618,767,"Mature SIg Kappa"
"24718",6207,3325,2460,6214,4984,5134,930,3475,1606,792,"Mature SIg Kappa"
"24719",2543,5203,7328,5671,5285,1504,5954,947,1598,812,"CD4+CD8-"
"24721",3306,5011,6733,5210,5037,949,6258,2230,1650,602,"CD4+CD8-"
"24724",2946,4867,6960,5774,5427,1474,5944,2092,1704,861,"CD4+CD8-"
"24728",1786,1371,7254,1716,5811,3286,5883,6504,2428,1844,"CD8+CD4-"
"24729",2298,3733,3338,4407,5381,3723,3826,4220,4673,7329,"Eosinophils"
"24731",2345,4782,7403,5723,5370,1214,6190,2482,1721,1034,"CD4+CD8-"
"24736",3306,2141,6598,1874,5427,2539,5901,6205,2179,1288,"CD8+CD4-"
"24737",1207,2959,6950,5884,5659,1742,6038,1151,2066,1153,"CD4+CD8-"
"24742",2327,4557,1725,4000,5086,4552,2712,5292,3835,3386,"Monocytes"
"24745",970,4324,7451,5644,5356,1834,5732,3002,1404,680,"CD4+CD8-"
"24747",1085,3496,7118,5442,5303,1608,5540,979,1507,758,"CD4+CD8-"
"24748",6428,3710,1602,6364,5531,3490,2256,6241,2000,1065,"Mature SIg Lambda"
"24750",2523,4511,7288,5590,5073,2194,5950,2492,1478,892,"CD4+CD8-"
"24752",2169,2590,7115,1317,5714,1670,5061,6342,1951,1142,"CD8+CD4-"
"24755",6229,3915,1870,6185,5044,5063,3521,3806,1583,835,"Mature SIg Kappa"
"24757",1469,4858,2310,3637,5129,4011,2497,5151,3545,3122,"Monocytes"
"24758",6019,3757,3117,6201,5258,5003,1685,3234,1643,973,"Mature SIg Kappa"
"24761",2243,5030,2357,4177,5032,3691,1532,5070,3423,3032,"Monocytes"
"24762",2218,2602,3220,4226,5195,3241,2828,3990,4132,6472,"Eosinophils"
"24768",1881,4828,2364,3538,5071,4418,2548,5272,3521,2822,"Monocytes"
"24774",1653,4438,7349,5796,5381,1144,5515,1839,1763,995,"CD4+CD8-"
"24789",1759,4761,1817,4490,4888,3424,2334,4822,3557,3459,"Monocytes"
"24791",6338,1853,1741,6598,5396,3193,2057,6603,1783,968,"Mature SIg Lambda"
"24792",2765,4732,2123,4060,4891,4029,2103,4944,3735,3566,"Monocytes"
"24802",2139,3703,3368,4223,5274,3391,3466,3916,4197,6502,"Eosinophils"
"24804",6379,2606,1509,6618,5314,5403,2301,3534,2263,1185,"Mature SIg Kappa"
"24808",2421,4531,1513,1290,5320,6029,1683,3053,2249,1336,"CD56bright"
"24811",2690,5541,2326,1938,5576,5668,1627,6006,2203,1502,"CD56dim"
"24812",1803,2192,6403,835,5581,2400,5668,6192,2447,1355,"CD8+CD4-"
"24815",2257,4141,1504,4200,4998,4013,2068,4789,3510,2968,"Monocytes"
"24816",1934,4717,1194,3548,4908,3844,2023,4937,3070,3407,"Monocytes"
"24822",2165,1066,6717,5670,5405,1811,5738,2179,1652,804,"CD4+CD8-"
"24826",1899,3148,7157,5720,5435,1185,5762,2713,1861,692,"CD4+CD8-"
"24827",2149,3178,1755,2212,5729,5708,1262,4393,2220,1588,"CD56dim"
"24828",1542,1972,6877,5738,5520,1519,5465,2615,2027,1213,"CD4+CD8-"
"24834",1994,3820,2660,3828,4706,3006,2072,4373,2647,2826,"Monocytes"
"24835",2345,5065,935,3568,4974,3437,2353,5258,2837,3483,"Monocytes"
"24836",1948,682,6693,5151,5679,1265,4976,6303,2223,1221,"CD8+CD4-"
"24838",6212,4397,2234,6474,5201,5483,2471,3580,1772,1051,"Mature SIg Kappa"
"24842",1929,2870,1498,2539,5439,5037,1454,3951,2199,1468,"CD56dim"
"24843",2741,3394,1307,1957,5801,5342,2024,3801,2413,1387,"CD56dim"
"24844",986,4134,6990,5619,5208,1148,6058,2307,1857,683,"CD4+CD8-"
"24851",3372,4682,7452,5907,5566,1855,6007,2860,1578,895,"CD4+CD8-"
"24852",6268,1865,2679,6290,5329,6103,2514,3741,1759,815,"Mature SIg Kappa"
"24853",6213,4292,2070,6554,5400,1803,2384,5514,1633,863,"Mature SIg Lambda"
"24860",1767,3649,6870,2156,5265,1177,5532,6350,1253,526,"CD8+CD4-"
"24865",2355,4246,7201,1939,5612,2668,6211,6344,1880,1172,"CD8+CD4-"
"24868",2372,2333,2506,3943,5265,3081,3563,4036,3514,6691,"Eosinophils"
"24875",2722,919,6921,4868,5721,944,5532,6358,2126,1320,"CD8+CD4-"
"24877",2731,4252,2495,2397,5713,4937,1266,5059,1925,1258,"CD56dim"
"24879",2579,4511,2377,3626,4829,4568,2165,5141,3226,3833,"Monocytes"
"24880",6378,5317,812,6654,5351,6009,1506,3145,1731,764,"Mature SIg Kappa"
"24887",1729,3728,7170,5728,5326,1646,6347,2281,1939,821,"CD4+CD8-"
"24889",2020,3463,6582,5889,5510,1527,6079,1993,2002,993,"CD4+CD8-"
"24895",1960,4216,7057,5623,5264,1878,5631,1962,1442,706,"CD4+CD8-"
"24897",2635,3713,2072,2463,5179,3003,1612,2084,1969,1012,"CD56dim"
"24900",1913,5041,6956,5429,5125,1695,5732,0,1989,425,"CD4+CD8-"
"24905",6426,3430,1814,6437,5291,5890,2303,3076,1870,1101,"Mature SIg Kappa"
"24906",2050,4856,2352,3866,4901,4440,1672,5132,3388,3184,"Monocytes"
"24907",2510,2902,2539,4038,5106,3035,3384,3804,4229,6093,"Eosinophils"
"24911",2543,4009,7393,5812,5469,1640,6170,2652,2025,1240,"CD4+CD8-"
"24917",1851,4656,2179,3469,5034,3670,2233,4788,3308,3056,"Monocytes"
"24918",1713,4731,1645,3932,5102,4223,1796,4949,3548,2824,"Monocytes"
"24922",2121,624,7028,5851,5399,1916,5417,1799,1977,1264,"CD4+CD8-"
"24923",2488,5185,1815,2473,5599,5401,1165,4589,2170,1831,"CD56dim"
"24924",1764,3043,7187,5630,5366,1356,6046,2484,1938,880,"CD4+CD8-"
"24926",1994,3631,7407,5865,5441,1649,5696,2619,1535,1009,"CD4+CD8-"
"24927",6480,2133,1100,6734,5565,6172,2851,3694,2130,1134,"Mature SIg Kappa"
"24929",2589,5371,7293,5797,5352,1738,5871,1234,1658,923,"CD4+CD8-"
"24930",2081,2635,7002,4424,5569,2476,5497,6355,1745,1144,"CD8+CD4-"
"24931",1766,1915,6721,3119,5426,1763,4747,6112,1932,1029,"CD8+CD4-"
"24932",3162,1877,6851,1193,5507,2243,5984,6278,1558,872,"CD8+CD4-"
"24937",1880,4365,2758,3741,5062,3899,2265,4848,3305,3088,"Monocytes"
"24938",3558,3337,6615,5729,5498,1286,6737,2728,1748,1001,"CD4+CD8-"
"24940",2259,4593,6967,5571,5320,1829,5994,2220,1703,726,"CD4+CD8-"
"24941",5987,3338,2979,6366,5451,3566,3525,6424,1794,968,"Mature SIg Lambda"
"24944",1438,2966,7043,4298,5484,2037,5762,5756,1807,1043,"CD8+CD4-"
"24945",1545,928,6716,1835,5451,3199,4745,6119,1822,1101,"CD8+CD4-"
"24951",2314,1945,6792,4318,5572,1189,6082,6345,2012,1267,"CD8+CD4-"
"24955",2663,5178,7295,5646,5360,1753,6016,2236,1837,937,"CD4+CD8-"
"24957",1078,1610,6772,2115,5714,920,6249,6269,2307,1131,"CD8+CD4-"
"24965",1781,4565,1337,2204,5550,5437,1300,2951,2089,1218,"CD56dim"
"24971",6540,5327,1050,6841,5489,2396,3238,7035,1941,979,"Mature SIg Lambda"
"24972",2277,4443,2214,3737,4819,3733,2401,4818,2956,3903,"Monocytes"
"24973",2264,2552,3421,1943,5543,5318,3822,4040,2113,1360,"CD56dim"
"24975",2909,3091,6984,2066,5331,5290,5960,6240,1582,863,"CD8+CD4-"
"24978",1875,4821,1332,4189,5039,3790,2248,4911,3384,3437,"Monocytes"
"24980",1937,4356,7421,5829,5482,1070,6185,2231,1471,683,"CD4+CD8-"
"24983",2033,3635,2705,4804,5891,4413,2963,5622,3789,3233,"Monocytes"
"24984",2745,4589,2864,3568,5038,2851,1850,4562,3274,2768,"Monocytes"
"24991",6568,3918,1499,6787,5455,2936,2162,5768,1924,981,"Mature SIg Lambda"
"24992",1801,3213,6905,5724,5627,2101,6885,2379,2135,1034,"CD4+CD8-"
"24993",2082,4494,7413,5779,5425,980,6022,1469,1727,855,"CD4+CD8-"
"24994",1296,3211,7039,2947,5404,3370,5219,1643,1870,917,"TCRgd-"
"24996",2766,2270,3843,4484,5353,3633,3486,4063,4025,6874,"Eosinophils"
"25003",2677,4959,1569,1169,5243,6522,0,4926,2257,1207,"CD56bright"
"25004",1200,3246,6962,5575,5262,1232,6281,1899,1467,695,"CD4+CD8-"
"25006",6420,4129,884,6764,5248,6206,3520,3319,1767,880,"Mature SIg Kappa"
"25012",1316,1745,6557,1185,5496,4258,5875,6506,1821,1174,"CD8+CD4-"
"25015",2207,4770,1427,3816,5069,4643,3104,5250,3896,3553,"Monocytes"
"25018",6343,4120,1265,6330,5439,5953,1902,3230,1730,804,"Mature SIg Kappa"
"25019",5886,3683,1681,6098,5043,2169,3370,5657,1781,948,"Mature SIg Lambda"
"25022",1097,2770,7125,5573,5327,1129,5623,2314,1561,749,"CD4+CD8-"
"25025",2866,842,6770,2154,5725,3361,5186,6280,2072,1256,"CD8+CD4-"
"25032",2589,4420,1265,3962,5059,3828,2332,5083,3418,3160,"Monocytes"
"25033",6388,3993,1064,6577,5335,5809,1668,3609,1802,995,"Mature SIg Kappa"
"25034",6137,4044,1338,6139,5175,3929,2700,4381,1835,841,"Mature SIg Kappa"
"25035",1863,3807,1926,4130,5529,4380,2488,5308,4104,3144,"Monocytes"
"25037",1817,5089,1772,3809,4988,3831,2570,4926,3833,3496,"Monocytes"
"25039",1451,2450,7145,1851,5423,4644,5239,5838,1693,852,"CD8+CD4-"
"25043",2116,3783,7253,5762,5400,2097,4385,2281,1933,1358,"CD4+CD8-"
"25055",1959,4810,2643,4310,5056,3908,2071,5110,3238,3454,"Monocytes"
"25056",6482,3535,1914,6668,5469,5661,2888,2736,1923,984,"Mature SIg Kappa"
"25057",6504,4194,1328,6583,5490,5625,2414,3453,1740,917,"Mature SIg Kappa"
"25060",2209,2479,7088,2654,5563,1063,5899,6207,2073,1076,"CD8+CD4-"
"25062",2346,2277,7143,1911,5651,3983,5156,6129,1941,1164,"CD8+CD4-"
"25065",1266,3534,7150,748,5637,4508,5328,6056,2157,1291,"CD8+CD4-"
"25069",1485,3814,7266,5365,5131,2096,5629,2546,1310,631,"CD4+CD8-"
"25070",1789,4935,7254,5706,5383,2431,5981,1918,1536,987,"CD4+CD8-"
"25073",1999,4383,7044,2121,5384,2568,6015,6016,1762,928,"CD8+CD4-"
"25074",2075,3755,6729,5646,5118,1368,6688,2393,1712,792,"CD4+CD8-"
"25076",2744,926,6938,5928,5513,2195,6198,2689,2034,1191,"CD4+CD8-"
"25077",2139,3951,7033,1366,5574,1840,6065,6418,1441,1004,"CD8+CD4-"
"25078",2080,1512,7012,5993,5465,1837,4892,1921,1973,1131,"CD4+CD8-"
"25079",2205,4435,2040,4442,4970,4223,2243,5002,2935,3903,"Monocytes"
"25081",2132,4773,2085,4190,5035,3019,2073,4401,3631,2612,"Monocytes"
"25087",1327,3039,6733,1642,5467,1720,5206,6307,2158,1144,"CD8+CD4-"
"25092",6322,3697,2645,6200,5421,3080,2428,6094,1733,914,"Mature SIg Lambda"
"25093",6261,3914,2679,6290,5401,5467,2087,3236,2043,1007,"Mature SIg Kappa"
"25095",6402,3986,2047,6472,5492,1971,3180,5862,1777,1076,"Mature SIg Lambda"
"25097",2224,2440,2264,0,5759,5265,4664,5066,2025,1492,"CD56dim"
"25098",6537,3412,1497,6644,5589,3768,2618,6839,2306,1166,"Mature SIg Lambda"
"25099",1716,4669,6744,5600,5246,1450,6249,1120,1554,875,"CD4+CD8-"
"25100",2565,4544,1662,2082,4743,3580,2321,4919,3427,3066,"Monocytes"
"25103",3141,5390,1408,873,5212,6648,0,3509,2344,1510,"CD56bright"
"25105",1210,3669,7084,5641,5450,1024,6157,1900,1787,995,"CD4+CD8-"
"25106",2411,1257,6740,5318,5109,635,5496,2456,1322,526,"CD4+CD8-"
"25110",2093,3733,6982,5773,5428,1318,5549,839,1665,869,"CD4+CD8-"
"25117",6280,1280,2178,7161,5997,4068,2521,7368,2833,1986,"Mature SIg Lambda"
"25119",5916,3107,1348,6045,5249,5175,2068,3435,1584,835,"Mature SIg Kappa"
"25120",2755,4309,7224,5379,5140,1955,5660,1381,1303,490,"CD4+CD8-"
"25123",2243,3153,6804,5671,5489,1222,6194,2709,1502,954,"CD4+CD8-"
"25124",1723,2729,6947,4847,5732,1073,5391,6559,2431,1505,"CD8+CD4-"
"25125",2355,1107,6954,4693,5805,2919,5336,6516,2327,1450,"CD8+CD4-"
"25133",1546,1087,7225,4439,5535,3984,5052,6011,2113,1413,"CD8+CD4-"
"25138",1976,4294,1125,3954,4807,4192,2106,4957,3387,3292,"Monocytes"
"25140",2574,4582,7102,5585,5289,1764,5799,1709,1584,903,"CD4+CD8-"
"25143",1969,1566,6982,2657,5489,2266,5278,6194,2277,1331,"CD8+CD4-"
"25146",1255,3779,6813,5637,5261,557,5599,2642,1754,815,"CD4+CD8-"
"25147",2031,4505,7006,1492,5298,1976,5941,5514,1534,735,"CD8+CD4-"
"25149",2029,6048,1064,1163,5495,5048,1473,5372,2418,1309,"CD56dim"
"25150",1271,2844,6691,5846,5730,2044,6575,2488,1858,1090,"CD4+CD8-"
"25151",2851,2869,7118,2109,5483,777,6026,6383,1912,911,"CD8+CD4-"
"25153",1665,4814,2639,4005,4869,2315,2788,5073,3233,2972,"Monocytes"
"25154",2697,4544,1827,3367,4981,4385,1474,5191,3481,2893,"Monocytes"
"25161",6164,1911,1152,6502,5411,6166,3382,3456,2149,1147,"Mature SIg Kappa"
"25162",1991,3278,7081,5530,5368,1790,5728,1856,1415,738,"CD4+CD8-"
"25164",2520,5099,2267,910,5687,4755,1310,4643,2163,1355,"CD56dim"
"25166",6577,5043,1475,6696,5637,2883,2468,6383,1772,889,"Mature SIg Lambda"
"25168",2484,2270,6726,1350,5521,1665,4831,6220,1949,940,"CD8+CD4-"
"25170",6485,3332,1298,6400,5423,3558,2841,5794,1727,861,"Mature SIg Lambda"
"25176",1806,2052,7106,5874,5533,1389,5438,2830,1908,1194,"CD4+CD8-"
"25177",6229,3772,1165,6489,5491,3151,3390,6117,1750,1026,"Mature SIg Lambda"
"25178",6086,5109,1292,6655,5219,5743,2931,3348,1829,909,"Mature SIg Kappa"
"25179",1909,3084,6903,5735,5530,1376,5733,2571,1954,849,"CD4+CD8-"
"25181",1845,3168,6882,1898,5724,5457,5140,6264,2330,1432,"CD8+CD4-"
"25183",2471,5970,168,1741,5616,5625,3060,5902,2278,1510,"CD56dim"
"25185",2101,4810,2077,3965,5166,4320,3122,5113,3709,3776,"Monocytes"
"25186",2527,4764,3212,4182,4912,4629,2193,5225,3194,2841,"Monocytes"
"25187",2632,4553,1194,4072,4785,3953,1929,4854,3069,3840,"Monocytes"
"25189",2583,4769,1612,4190,4955,3706,1397,4742,3096,3483,"Monocytes"
"25190",2843,2559,6879,5501,5244,1975,6058,1728,1460,758,"CD4+CD8-"
"25192",1535,2557,7136,2862,5608,3210,5254,5962,1907,1153,"CD8+CD4-"
"25197",6423,3092,1581,6515,5263,5230,2214,3212,1736,838,"Mature SIg Kappa"
"25199",1955,1978,6821,1741,5453,2938,5158,6318,2062,1323,"CD8+CD4-"
"25205",1930,4661,2398,3633,4927,3852,1874,4796,3282,3943,"Monocytes"
"25206",1366,4735,7003,5630,5333,1612,6359,2404,1667,951,"CD4+CD8-"
"25208",1473,4671,1559,3870,4808,3371,2853,4989,3019,3747,"Monocytes"
"25211",1653,2079,6746,5791,5486,1800,6117,1873,1765,1065,"CD4+CD8-"
"25212",2291,2595,7158,3947,5719,3419,5163,6225,2094,1616,"CD8+CD4-"
"25215",1899,5003,7234,5805,5394,2928,6033,3183,1786,2684,"CD4+CD8-"
"25217",2272,4585,2717,3890,5157,3720,1685,5114,3400,3003,"Monocytes"
"25222",2898,1286,6802,4678,5539,2020,6083,6198,1951,973,"CD8+CD4-"
"25229",2536,4087,7329,5795,5312,1726,5604,1835,1452,715,"CD4+CD8-"
"25231",2477,3555,7341,5652,5279,1256,6250,2354,1795,790,"CD4+CD8-"
"25232",73,3279,6941,5880,5647,1973,6728,2075,1861,1164,"CD4+CD8-"
"25233",2539,6151,500,2089,5411,4639,2028,4980,2015,1342,"CD56dim"
"25234",2110,1231,6859,5856,5501,2292,6115,1810,2202,1226,"CD4+CD8-"
"25235",2118,2736,6834,1474,5330,1898,5856,6107,1369,1004,"CD8+CD4-"
"25243",1662,3321,1064,1550,5697,5092,1718,4412,2302,1611,"CD56dim"
"25245",6333,2044,1471,6605,5575,3808,3372,6826,1905,1174,"Mature SIg Lambda"
"25251",2126,4690,2213,3873,4965,2902,2353,4799,3318,4120,"Monocytes"
"25253",2430,4612,2553,3577,4791,3163,2329,4707,3028,4422,"Monocytes"
"25257",6289,2931,1619,6619,5620,2877,2781,6820,2030,1397,"Mature SIg Lambda"
"25260",1551,4493,7380,5831,5445,1862,6022,381,1696,781,"CD4+CD8-"
"25263",6231,3961,1295,6434,5339,2918,2885,6333,1753,906,"Mature SIg Lambda"
"25271",3038,3281,7126,5992,5612,1726,6288,2838,2805,1384,"CD4+CD8-"
"25277",2611,3015,3277,4500,5489,3667,3722,4192,4096,7179,"Eosinophils"
"25278",2223,1975,7056,1945,5567,2958,5175,6039,1643,1336,"CD8+CD4-"
"25282",6281,3499,2186,6461,5155,5103,2256,2778,2092,909,"Mature SIg Kappa"
"25291",3026,6133,6863,6113,5717,1917,6606,2513,1830,1583,"CD4+CD8-"
"25293",6254,4825,1517,6457,5272,1156,2869,6151,1671,715,"Mature SIg Lambda"
"25296",1998,3052,7285,5854,5224,2370,6091,3064,1918,1883,"CD4+CD8-"
"25297",3142,2125,6055,5891,5471,2187,5381,2730,2032,1275,"CD4+CD8-"
"25302",2254,4286,7576,5892,5364,1432,6002,2101,1610,861,"CD4+CD8-"
"25303",2362,2413,7105,1758,5671,3592,5059,5998,1912,1326,"CD8+CD4-"
"25305",2719,3150,6541,5891,5431,993,5861,2621,2041,1076,"CD4+CD8-"
"25307",2356,3380,6691,5483,5303,2436,5566,1524,1217,973,"CD4+CD8-"
"25309",2297,5654,1923,1949,5513,4125,1813,4212,2014,1256,"CD56dim"
"25313",1424,1364,6742,951,5701,5436,5263,6481,2088,1492,"CD8+CD4-"
"25314",6103,4430,949,6464,5029,5520,4147,2391,1692,706,"Mature SIg Kappa"
"25315",6388,2433,859,6216,5394,2826,1416,6348,1843,695,"Mature SIg Lambda"
"25316",1897,2888,6845,3110,5673,1127,5495,6256,2085,1256,"CD8+CD4-"
"25317",6187,3588,1382,6627,5548,3799,3584,6681,2616,1139,"Mature SIg Lambda"
"25320",2020,4733,1871,3452,4932,3213,2474,4850,3493,3485,"Monocytes"
"25324",6242,3591,1583,6233,5450,2922,2028,5878,1739,781,"Mature SIg Lambda"
"25329",3119,4239,7318,5650,5383,721,6132,1825,1663,858,"CD4+CD8-"
"25331",1786,4920,7203,5533,5375,920,6218,1807,1534,824,"CD4+CD8-"
"25332",1951,4572,1829,3976,4904,4140,2506,5061,3022,2747,"Monocytes"
"25333",1663,4025,6807,2247,5376,970,5922,6256,1709,1087,"CD8+CD4-"
"25336",2369,5706,1148,1241,5361,5117,1094,5526,2291,1350,"CD56dim"
"25337",2577,4395,7081,5575,5286,1312,6030,2486,1427,841,"CD4+CD8-"
"25339",4441,2515,2244,6282,5104,6023,1372,2941,2002,1144,"Mature SIg Kappa"
"25341",776,1091,6879,5033,5675,3173,6643,6344,2181,1136,"CD8+CD4-"
"25343",2430,5509,1581,2389,5743,5520,1166,4649,2172,1440,"CD56dim"
"25345",2861,4552,7494,5844,5449,1075,6136,2759,1868,920,"CD4+CD8-"
"25347",2293,4698,2822,3704,4893,4065,2160,4993,3046,3626,"Monocytes"
"25350",2181,4037,2359,4224,4855,2960,2248,4459,3256,3303,"Monocytes"
"25355",1466,2402,6974,366,5961,4993,4724,6401,2696,2295,"CD8+CD4-"
"25357",6262,4969,882,6683,5383,5905,1123,2671,1720,795,"Mature SIg Kappa"
"25359",2346,2599,7203,5481,5161,1521,5712,2951,1562,741,"CD4+CD8-"
"25366",2055,1184,7158,1005,5543,4193,5520,5825,1768,900,"CD8+CD4-"
"25367",1862,4369,1893,3979,4899,2704,2392,4688,2667,3134,"Monocytes"
"25368",1722,3476,6985,5459,5286,1855,5836,2113,1482,555,"CD4+CD8-"
"25374",6418,3031,1903,7154,5547,5340,1913,4014,2055,1301,"Mature SIg Kappa"
"25375",6423,3021,2229,7204,5625,2840,1261,6456,2766,1834,"Mature SIg Lambda"
"25378",2207,3937,3494,3521,3587,1717,2556,3926,4984,2195,"Monocytes"
"25382",1785,1804,6778,2431,5628,2709,4315,6330,2232,1188,"CD8+CD4-"
"25383",2218,5071,1221,4264,4988,3712,2083,5005,3843,3613,"Monocytes"
"25386",1629,4597,7152,744,5489,1417,6181,6175,1695,1090,"CD8+CD4-"
"25390",1836,3500,3323,4203,5222,3334,3628,4037,4152,6652,"Eosinophils"
"25394",1765,4707,1949,3942,5111,3098,2976,4928,3383,3743,"Monocytes"
"25403",2979,3734,7389,5999,5527,1159,5648,2289,2037,1312,"CD4+CD8-"
"25406",1350,3347,6881,5935,5533,2473,6294,2515,1933,1269,"CD4+CD8-"
"25414",3457,1937,7106,5836,5695,1898,6939,685,2060,1142,"CD4+CD8-"
"25418",2618,4711,6830,5850,5531,1051,6894,2401,1853,937,"CD4+CD8-"
"25425",2376,4305,2077,1744,5443,4832,1976,4246,2053,1004,"CD56dim"
"25427",1954,4632,1677,4179,5200,4149,2477,4993,3546,3384,"Monocytes"
"25433",3041,1110,6738,5634,5402,2280,5978,2103,1755,998,"CD4+CD8-"
"25435",6400,4136,3009,6213,5438,3701,2679,5687,2260,2753,"Mature SIg Lambda"
"25444",1568,4595,1494,2539,5661,5479,1886,4763,2141,1492,"CD56dim"
"25445",2936,2068,6328,2638,5692,3770,5321,5947,1924,1194,"CD8+CD4-"
"25450",1774,4743,2725,4472,4824,3641,2022,4992,3345,3182,"Monocytes"
"25454",1825,3807,7007,2089,5364,1658,5521,5312,1479,628,"CD8+CD4-"
"25460",600,2525,6733,1932,5615,2028,6018,6193,2207,1164,"CD8+CD4-"
"25461",2923,221,6984,2484,5858,1310,5158,6413,2129,1508,"CD8+CD4-"
"25464",1905,3523,3413,2426,5700,5194,1844,5032,2218,1150,"CD56dim"
"25468",2426,2986,6926,1733,5726,1150,5784,6534,2364,1389,"CD8+CD4-"
"25469",2699,1947,6717,1665,5747,688,5161,6476,2235,1307,"CD8+CD4-"
"25470",6141,2280,2210,6116,5265,5351,5013,3264,2004,1034,"Mature SIg Kappa"
"25477",2910,2906,6816,930,5391,364,5966,6346,1600,1059,"CD8+CD4-"
"25480",2969,3556,3282,3650,3671,2363,2549,4019,5218,2792,"Monocytes"
"25481",1314,2993,7391,5572,5263,1909,6106,2353,1910,981,"CD4+CD8-"
"25482",2652,3801,1159,1467,5660,5359,1487,4016,2491,1269,"CD56dim"
"25485",2026,5613,592,1125,5328,5319,1866,5281,1907,1339,"CD56dim"
"25497",1664,1287,6755,5620,5251,1487,5805,2502,1662,657,"CD4+CD8-"
"25498",1255,906,7362,5734,5391,1750,6756,2347,1774,1169,"CD4+CD8-"
"25502",6301,3388,2645,6322,5037,4919,1741,2609,1572,923,"Mature SIg Kappa"
"25507",1612,4638,2907,4287,5305,3723,2739,4792,2999,3573,"Monocytes"
"25508",6437,3707,1913,6454,5446,3284,2418,6788,1869,923,"Mature SIg Lambda"
"25513",2051,4873,1871,3847,5012,4234,2416,5074,3509,2910,"Monocytes"
"25515",1928,4567,1800,4003,5090,3414,2319,5245,3694,2554,"Monocytes"
